"fit","lwr","upr","NBASalary","No.","Player","Pos.x","Ht","Wt","Birth.Date","Var.7","Exp","College","playerurls","Salary","Season","Age","Tm","Lg","Pos.y","G","GS","MP","FG","FGA","FGpct","ThreePt","ThreePtAttmpt","ThreePtpct","TwoPt","TwoPtAttmpt","TwoPtpct","eFGpct","FT","FTA","FTpct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","CareerG","CareerGS","CareerMP","CareerFG","CareerFGA","Career3P","Career3PA","Career2P","Career2PA","CareerFT","CareerFTA","CareerORB","CareerDRB","CareerTRB","CareerAST","CareerSTL","CareerBLK","CareerTOV","CareerPF","CareerPTS","Last2YrsG","Last2YrsGS","Last2YrsMP","Last2YrsFG","Last2YrsFGA","Last2Yrs3P","Last2Yrs3PA","Last2Yrs2P","Last2Yrs2PA","Last2YrsFT","Last2YrsFTA","Last2YrsORB","Last2YrsDRB","Last2YrsTRB","Last2YrsAST","Last2YrsSTL","Last2YrsBLK","Last2YrsTOV","Last2YrsPF","Last2YrsPTS","PlayoffSeason","PlayoffAge","PlayoffTm","PlayoffLg","PlayoffPos","PlayoffG","PlayoffGS","PlayoffMP","PlayoffFG","PlayoffFGA","PlayoffFGpct","Playoff3P","Playoff3PA","Playoff3Ppct","Playoff2P","Playoff2PA","Playoff2Ppct","PlayoffeFGpct","PlayoffFT","PlayoffFTA","PlayoffFTpct","PlayoffORB","PlayoffDRB","PlayoffTRB","PlayoffAST","PlayoffSTL","PlayoffBLK","PlayoffTOV","PlayoffPF","PlayoffPTS","CareerPlayoffG","CareerPlayoffGS","CareerPlayoffMP","CareerPlayoffFG","CareerPlayoffFGA","CareerPlayoff3P","CareerPlayoff3PA","CareerPlayoff2P","CareerPlayoff2PA","CareerPlayoffFT","CareerPlayoffFTA","CareerPlayoffORB","CareerPlayoffDRB","CareerPlayoffTRB","CareerPlayoffAST","CareerPlayoffSTL","CareerPlayoffBLK","CareerPlayoffTOV","CareerPlayoffPF","CareerPlayoffPTS","Year"
12537838.2399072,11498089.6956712,13577586.7841431,21165675,11,"Brook Lopez","C",7,275,"April 1, 1988","us",8,"Stanford University","http://www.basketball-reference.com/players/l/lopezbr01.html",21165675,"2015-16",27,"BRK","NBA","C",73,73,2457,591,1157,0.511,2,14,0.143,589,1143,0.515,0.512,317,403,0.787,204,369,573,147,58,124,175,215,1501,487,452,15896,3489,6826,3,31,3486,6795,1924,2431,1365,2237,3602,691,290,848,971,1381,8905,145,117,4557,1097,2144,3,24,1094,2120,540,677,418,690,1108,197,101,250,279,421,2737,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,497,101,210,1,1,100,209,72,84,49,57,106,15,10,34,22,38,275,2016
3696917.06665234,2171358.9589905,5222475.17431418,7806971,8,"Channing Frye","C",6.91666666666667,255,"May 17, 1983","us",10,"University of Arizona","http://www.basketball-reference.com/players/f/fryech01.html",7806971,"2015-16",32,"TOT","NBA","PF-C",70,32,1200,152,347,0.438,91,235,0.387,61,112,0.545,0.569,30,35,0.857,35,199,234,71,29,28,43,127,425,727,423,17338,2546,5806,841,2177,1705,3629,784,957,714,2811,3525,761,400,485,700,2004,6717,145,83,3070,343,834,227,581,116,253,61,70,62,465,527,165,76,67,121,318,974,"2015-16",32,"CLE","NBA","C",17,0,237,41,69,0.594,26,46,0.565,15,23,0.652,0.783,6,7,0.857,5,36,41,5,6,9,5,37,114,37,0,708,89,201,56,132,33,69,23,26,16,118,134,21,18,18,13,92,257,2016
5220040.76299844,4359597.37698208,6080484.1490148,1551659,0,"Chris Andersen","C",6.83333333333333,245,"July 7, 1978","us",14,"Blinn College","http://www.basketball-reference.com/players/a/anderch01.html",1551659,"2015-16",37,"TOT","NBA","C",27,15,402,38,72,0.528,4,14,0.286,34,58,0.586,0.556,25,36,0.694,36,62,98,12,15,13,9,29,105,683,45,12159,1327,2490,15,65,1312,2425,1058,1618,1167,2295,3462,332,307,984,508,1322,3727,87,35,1534,158,279,8,27,150,252,101,150,112,285,397,55,41,74,49,117,425,"2015-16",37,"MEM","NBA","C",4,2,79,5,12,0.417,0,0,0,5,12,0.417,0.417,5,8,0.625,13,18,31,3,2,3,5,4,15,73,2,1250,137,217,0,2,137,215,115,167,118,246,364,26,26,90,42,158,389,2016
1680502.80036878,529668.882627736,2831336.71810981,1296240,15,"Clint Capela","C",6.83333333333333,240,"May 18, 1994","ch",2,"","http://www.basketball-reference.com/players/c/capelca01.html",1296240,"2015-16",21,"HOU","NBA","C",77,35,1471,231,397,0.582,0,1,0,231,396,0.583,0.582,80,211,0.379,194,300,494,47,59,92,60,190,542,89,35,1561,245,426,0,1,245,425,84,234,204,326,530,49,60,101,65,204,574,89,35,1561,245,426,0,1,245,425,84,234,204,326,530,49,60,101,65,204,574,"2015-16",21,"HOU","NBA","C",5,0,43,3,9,0.333,0,0,0,3,9,0.333,0.333,2,5,0.4,8,12,20,2,3,2,3,5,8,22,0,170,24,40,0,0,24,40,17,34,21,41,62,7,6,11,6,24,65,2016
3515383.98761933,2858579.52651759,4172188.44872107,7643979,45,"Cole Aldrich","C",6.91666666666667,250,"October 31, 1988","us",6,"University of Kansas","http://www.basketball-reference.com/players/a/aldrico01.html",7643979,"2015-16",27,"LAC","NBA","C",60,5,800,134,225,0.596,0,0,0,134,225,0.596,0.596,60,84,0.714,86,202,288,50,47,68,64,139,328,256,23,2809,385,724,0,0,385,724,163,216,280,678,958,155,110,209,181,413,933,121,21,1776,278,526,0,0,278,526,110,148,187,439,626,125,84,133,123,261,666,"2015-16",27,"LAC","NBA","C",6,0,77,10,15,0.667,0,0,0,10,15,0.667,0.667,3,6,0.5,8,22,30,3,6,3,2,11,23,11,0,102,14,24,0,0,14,24,5,10,13,30,43,3,6,3,2,14,33,2016
2350998.64737175,1774018.14161886,2927979.15312463,874636,6,"Cristiano Felicio","C",6.83333333333333,275,"July 7, 1992","br",1,"","http://www.basketball-reference.com/players/f/feliccr01.html",874636,"2015-16",23,"CHI","NBA","C",31,4,321,40,72,0.556,0,4,0,40,68,0.588,0.556,25,35,0.714,30,72,102,26,6,13,13,31,105,31,4,321,40,72,0,4,40,68,25,35,30,72,102,26,6,13,13,31,105,31,4,321,40,72,0,4,40,68,25,35,30,72,102,26,6,13,13,31,105,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13196337.4907767,11140706.6513083,15251968.3302452,21165675,6,"DeAndre Jordan","C",6.91666666666667,265,"July 21, 1988","us",8,"Texas A&M University","http://www.basketball-reference.com/players/j/jordade01.html",21165675,"2015-16",27,"LAC","NBA","C",77,77,2598,357,508,0.703,0,1,0,357,507,0.704,0.703,266,619,0.43,267,792,1059,90,51,177,107,207,980,592,480,16051,2075,3097,1,9,2074,3088,971,2308,1808,3895,5703,344,358,1072,730,1600,5122,159,159,5418,736,1042,1,5,735,1037,453,1090,664,1621,2285,151,132,360,216,452,1926,"2015-16",27,"LAC","NBA","C",6,6,198,24,38,0.632,0,0,0,24,38,0.632,0.632,22,59,0.373,30,68,98,11,7,16,7,17,70,50,50,1515,159,244,0,0,159,244,132,325,155,389,544,42,43,110,63,142,450,2016
9323377.90044277,7158694.14680622,11488061.6540793,16957900,15,"DeMarcus Cousins","C",6.91666666666667,270,"August 13, 1990","us",6,"University of Kentucky","http://www.basketball-reference.com/players/c/couside01.html",16957900,"2015-16",25,"SAC","NBA","C",65,65,2246,601,1332,0.451,70,210,0.333,531,1122,0.473,0.477,476,663,0.718,158,589,747,214,101,92,249,236,1748,415,393,13105,3052,6628,81,279,2971,6349,2181,2997,1265,3208,4473,1136,586,484,1417,1605,8366,124,124,4259,1099,2398,72,218,1027,2180,899,1204,343,1151,1494,424,191,195,503,477,3169,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
2557509.9722513,1985609.11250894,3129410.83199367,2898000,3,"Dewayne Dedmon","C",7,245,"August 12, 1989","us",3,"University of Southern California","http://www.basketball-reference.com/players/d/dedmode01.html",2898000,"2015-16",26,"ORL","NBA","C",58,20,705,99,177,0.559,0,0,0,99,177,0.559,0.559,57,76,0.75,67,161,228,13,22,46,32,109,255,148,41,1940,228,422,0,1,228,421,112,172,223,427,650,27,45,118,101,316,568,117,35,1550,190,339,0,1,190,338,91,140,185,338,523,22,38,96,83,250,471,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10029397.0156679,8450522.71424459,11608271.3170911,23180275,8,"Dwight Howard","C",6.91666666666667,265,"December 8, 1985","us",12,"","http://www.basketball-reference.com/players/h/howardw01.html",23180275,"2015-16",30,"HOU","NBA","C",71,71,2280,372,600,0.62,0,6,0,372,594,0.626,0.62,232,474,0.489,238,597,835,98,69,113,166,219,976,880,879,31092,5600,9624,5,54,5595,9570,4445,7831,3096,8053,11149,1322,867,1824,2665,2889,15650,112,112,3503,623,1023,1,8,622,1015,375,745,348,918,1266,148,97,166,281,356,1622,"2015-16",30,"HOU","NBA","C",5,5,180,26,48,0.542,0,1,0,26,47,0.553,0.542,14,38,0.368,26,44,70,8,4,7,12,21,66,89,89,3357,608,1033,0,4,608,1029,485,893,365,886,1251,124,78,229,284,360,1701,2016
8931445.1461737,7524271.82586578,10338618.4664816,17145838,11,"Enes Kanter","C",6.91666666666667,245,"May 20, 1992","ch",5,"","http://www.basketball-reference.com/players/k/kanteen01.html",17145838,"2015-16",23,"OKC","NBA","C",82,1,1721,414,719,0.576,10,21,0.476,404,698,0.579,0.583,200,251,0.797,249,415,664,33,26,33,115,166,1038,373,114,7946,1638,3115,27,69,1611,3046,695,911,990,1525,2515,202,136,159,559,788,3998,157,75,3856,896,1647,26,66,870,1581,383,485,526,809,1335,88,62,62,260,355,2201,"2015-16",23,"OKC","NBA","C",18,0,323,65,118,0.551,2,14,0.143,63,104,0.606,0.559,38,45,0.844,47,64,111,5,5,11,17,40,170,22,0,366,72,134,2,14,70,120,38,46,55,72,127,6,5,15,21,47,184,2016
3118021.9733785,2512065.67851029,3723978.2682467,7400000,31,"Festus Ezeli","C",6.91666666666667,255,"October 21, 1989","ng",3,"Vanderbilt University","http://www.basketball-reference.com/players/e/ezelife01.html",7400000,"2015-16",26,"GSW","NBA","C",46,13,770,125,228,0.548,0,0,0,125,228,0.548,0.548,70,132,0.53,91,166,257,32,18,50,38,94,320,170,61,2394,275,536,0,0,275,536,162,291,292,433,725,63,48,166,133,328,712,92,20,1274,201,367,0,0,201,367,119,210,151,261,412,41,25,92,70,171,521,"2015-16",26,"GSW","NBA","C",23,1,203,37,69,0.536,0,0,0,37,69,0.536,0.536,19,44,0.432,23,38,61,8,1,7,14,34,93,55,4,520,70,132,0,0,70,132,47,94,60,93,153,16,5,24,38,83,187,2016
1933021.6411262,529615.187475666,3336428.09477673,2730000,44,"Frank Kaminsky","C",7,242,"April 4, 1993","us",1,"University of Wisconsin","http://www.basketball-reference.com/players/k/kaminfr01.html",2730000,"2015-16",22,"CHO","NBA","C",81,3,1708,215,525,0.41,68,202,0.337,147,323,0.455,0.474,108,148,0.73,69,266,335,98,38,43,58,126,606,81,3,1708,215,525,68,202,147,323,108,148,69,266,335,98,38,43,58,126,606,81,3,1708,215,525,68,202,147,323,108,148,69,266,335,98,38,43,58,126,606,"2015-16",22,"CHO","NBA","C",7,5,190,14,46,0.304,5,17,0.294,9,29,0.31,0.359,17,21,0.81,3,27,30,8,6,5,2,15,50,7,5,190,14,46,5,17,9,29,17,21,3,27,30,8,6,5,2,15,50,2016
10555871.6872145,9601456.86059367,11510286.5138353,17100000,15,"Greg Monroe","C",6.91666666666667,265,"June 4, 1990","us",6,"Georgetown University","http://www.basketball-reference.com/players/m/monrogr01.html",17100000,"2015-16",25,"MIL","NBA","C",79,67,2314,491,941,0.522,0,1,0,491,940,0.522,0.522,228,308,0.74,218,478,696,178,72,67,129,163,1210,457,401,14132,2642,5198,0,8,2642,5190,1337,1908,1426,2749,4175,1029,522,294,920,1082,6621,148,124,4451,914,1794,0,1,914,1793,480,644,447,953,1400,320,150,101,278,311,2308,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11358051.528038,9947787.36203991,12768315.694036,22116750,21,"Hassan Whiteside","C",7,265,"June 13, 1989","us",4,"Marshall University","http://www.basketball-reference.com/players/w/whiteha01.html",22116750,"2015-16",26,"MIA","NBA","C",73,43,2125,413,682,0.606,0,0,0,413,682,0.606,0.606,214,329,0.65,238,627,865,30,44,269,137,201,1040,140,75,3378,668,1096,0,0,668,1096,297,497,399,987,1386,36,74,407,200,344,1633,121,75,3267,656,1069,0,0,656,1069,292,485,383,964,1347,36,71,392,195,330,1604,"2015-16",26,"MIA","NBA","C",10,10,291,47,69,0.681,0,0,0,47,69,0.681,0.681,26,44,0.591,26,83,109,3,8,28,13,34,120,10,10,291,47,69,0,0,47,69,26,44,26,83,109,3,8,28,13,34,120,2016
6128542.80134046,5372524.65009109,6884560.95258982,15944154,28,"Ian Mahinmi","C",6.91666666666667,250,"November 5, 1986","fr",8,"","http://www.basketball-reference.com/players/m/mahinia01.html",15944154,"2015-16",29,"IND","NBA","C",71,71,1816,264,448,0.589,0,0,0,264,448,0.589,0.589,132,225,0.587,138,369,507,104,65,75,100,220,660,438,92,7347,847,1581,0,6,847,1575,554,928,629,1268,1897,211,230,317,401,1117,2248,132,77,2962,381,660,0,0,381,660,163,327,243,620,863,137,95,121,159,392,925,"2015-16",29,"IND","NBA","C",7,7,172,21,42,0.5,0,0,0,21,42,0.5,0.5,15,25,0.6,12,24,36,8,5,6,14,25,57,56,7,685,62,123,0,0,62,123,48,79,66,83,149,12,14,39,39,123,172,2016
4168252.57629222,3146661.59433772,5189843.55824672,4788840,8,"Jahlil Okafor","C",6.91666666666667,275,"December 15, 1995","us",1,"Duke University","http://www.basketball-reference.com/players/o/okafoja01.html",4788840,"2015-16",20,"PHI","NBA","C",53,48,1591,397,781,0.508,1,6,0.167,396,775,0.511,0.509,133,194,0.686,122,251,373,65,22,61,124,140,928,53,48,1591,397,781,1,6,396,775,133,194,122,251,373,65,22,61,124,140,928,53,48,1591,397,781,1,6,396,775,133,194,122,251,373,65,22,61,124,140,928,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
4668755.01509646,3895369.75271061,5442140.27748232,5e+06,14,"Jason Smith","C",7,245,"March 2, 1986","us",8,"Colorado State University","http://www.basketball-reference.com/players/s/smithja02.html",5e+06,"2015-16",29,"ORL","NBA","C",76,2,1181,244,503,0.485,4,16,0.25,240,487,0.493,0.489,54,67,0.806,53,166,219,62,33,65,57,163,546,489,98,8486,1332,2857,34,116,1298,2741,481,613,558,1154,1712,388,181,334,420,1095,3179,158,33,2966,501,1095,19,58,482,1037,181,220,151,392,543,202,65,109,161,368,1202,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,140,15,33,0,1,15,32,4,4,5,17,22,4,3,5,2,16,34,2016
3108617.96015518,2559572.00700333,3657663.91330703,1403611,1,"JaVale McGee","C",7,270,"January 19, 1988","us",8,"University of Nevada, Reno","http://www.basketball-reference.com/players/m/mcgeeja01.html",1403611,"2015-16",28,"DAL","NBA","C",34,2,370,77,134,0.575,0,1,0,77,133,0.579,0.575,18,36,0.5,53,80,133,3,5,26,21,49,172,416,160,7977,1425,2628,1,6,1424,2622,543,931,833,1407,2240,138,163,711,438,954,3394,57,2,626,119,213,0,1,119,212,40,69,71,123,194,6,7,46,39,79,278,"2015-16",28,"DAL","NBA","C",2,0,14,1,2,0.5,0,0,0,1,2,0.5,0.5,2,6,0.333,2,1,3,0,1,0,3,3,4,15,2,307,42,86,0,0,42,86,23,50,42,59,101,5,10,28,18,41,107,2016
2431555.79352218,1833862.6002422,3029248.98680216,1015696,24,"Jeff Withey","C",7,231,"March 7, 1990","us",3,"University of Kansas","http://www.basketball-reference.com/players/w/witheje01.html",1015696,"2015-16",25,"UTA","NBA","C",51,10,658,87,162,0.537,0,2,0,87,160,0.544,0.537,43,59,0.729,56,117,173,20,21,53,28,75,217,146,14,1601,188,355,0,3,188,352,129,182,128,259,387,57,40,121,60,174,505,88,10,917,119,226,0,2,119,224,77,109,79,158,237,31,25,71,40,101,315,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
6889257.21866518,6054853.18015042,7723661.25717994,1.7e+07,13,"Joakim Noah","C",6.91666666666667,230,"February 25, 1985","us",9,"University of Florida","http://www.basketball-reference.com/players/n/noahjo01.html",1.7e+07,"2015-16",30,"CHI","NBA","C",29,2,635,51,133,0.383,0,1,0,51,132,0.386,0.383,22,45,0.489,87,168,255,110,18,29,52,77,124,572,465,16848,2030,4141,0,14,2030,4127,1265,1780,1910,3477,5387,1704,481,803,1015,1637,5325,96,69,2684,241,560,0,3,241,557,127,219,306,595,901,422,66,103,175,280,609,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,2101,228,490,0,0,228,490,123,182,237,422,659,167,58,106,106,218,579,2016
2770627.73497367,2124449.77750054,3416805.6924468,1709720,77,"Joffrey Lauvergne","C",6.91666666666667,220,"September 30, 1991","fr",2,"","http://www.basketball-reference.com/players/l/lauvejo01.html",1709720,"2015-16",24,"DEN","NBA","C",59,15,1041,195,380,0.513,13,53,0.245,182,327,0.557,0.53,62,69,0.899,77,213,290,56,13,15,54,115,465,83,16,1309,231,469,16,69,215,400,80,97,104,263,367,69,21,25,76,158,558,83,16,1309,231,469,16,69,215,400,80,97,104,263,367,69,21,25,76,158,558,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
5542713.4914571,4735660.9271126,6349766.0558016,12517606,31,"John Henson","C",6.91666666666667,229,"December 28, 1990","us",4,"University of North Carolina","http://www.basketball-reference.com/players/h/hensojo01.html",12517606,"2015-16",25,"MIL","NBA","C",57,1,960,164,291,0.564,0,1,0,164,290,0.566,0.564,69,117,0.59,87,134,221,54,18,109,64,131,397,257,44,4871,866,1612,0,5,866,1607,294,536,498,829,1327,257,106,402,312,551,2026,124,12,2188,360,637,0,1,360,636,147,254,211,322,533,113,46,244,151,283,867,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,186,27,52,0,2,27,50,5,14,21,35,56,5,7,10,13,19,59,2016
8468571.85001498,7697907.50709759,9239236.19293236,14382022,17,"Jonas Valanciunas","C",7,265,"May 6, 1992","lt",4,"","http://www.basketball-reference.com/players/v/valanjo01.html",14382022,"2015-16",23,"TOR","NBA","C",60,59,1557,303,536,0.565,0,0,0,303,536,0.565,0.565,162,213,0.761,184,363,547,42,25,80,85,158,768,283,277,7417,1239,2230,0,2,1239,2228,723,934,746,1580,2326,183,99,324,424,817,3201,140,139,3653,676,1188,0,1,676,1187,379,489,399,841,1240,81,58,175,194,380,1731,"2015-16",23,"TOR","NBA","C",12,10,321,68,120,0.567,0,0,0,68,120,0.567,0.567,29,39,0.744,48,81,129,11,10,14,18,32,165,23,21,627,118,207,0,0,118,207,50,69,76,158,234,15,12,22,41,61,286,2016
7238361.66750203,6422589.24982552,8054134.08517853,3911380,27,"Jordan Hill","C",6.83333333333333,235,"July 27, 1987","us",7,"University of Arizona","http://www.basketball-reference.com/players/h/hilljo01.html",3911380,"2015-16",28,"IND","NBA","C",73,11,1513,278,549,0.506,0,1,0,278,548,0.507,0.506,89,125,0.712,156,295,451,87,36,37,92,155,645,402,120,7645,1352,2720,3,22,1349,2698,513,735,871,1504,2375,322,149,272,422,866,3220,143,68,3387,635,1326,3,12,632,1314,213,293,330,677,1007,190,70,89,198,319,1486,"2015-16",28,"IND","NBA","C",5,0,15,0,3,0,0,0,0,0,3,0,0,0,0,0,2,4,6,2,0,0,0,1,0,20,0,263,28,66,0,0,28,66,11,16,43,50,93,4,3,10,7,35,67,2016
2793306.52359497,2003601.47286485,3583011.5743251,1921320,23,"Jusuf Nurkic","C",7,280,"August 23, 1994","ba",2,"","http://www.basketball-reference.com/players/n/nurkiju01.html",1921320,"2015-16",21,"DEN","NBA","C",32,3,547,101,242,0.417,0,3,0,101,239,0.423,0.417,61,99,0.616,65,110,175,40,24,44,55,91,263,94,30,1650,272,625,0,5,272,620,145,231,190,367,557,90,76,112,141,298,689,94,30,1650,272,625,0,5,272,620,145,231,190,367,557,90,76,112,141,298,689,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
7270953.02772671,5652275.79279406,8889630.26265936,5960160,32,"Karl-Anthony Towns","C",7,244,"November 15, 1995","us",1,"University of Kentucky","http://www.basketball-reference.com/players/t/townska01.html",5960160,"2015-16",20,"MIN","NBA","C",82,82,2627,625,1153,0.542,30,88,0.341,595,1065,0.559,0.555,223,275,0.811,228,629,857,161,58,138,183,245,1503,82,82,2627,625,1153,30,88,595,1065,223,275,228,629,857,161,58,138,183,245,1503,82,82,2627,625,1153,30,88,595,1065,223,275,228,629,857,161,58,138,183,245,1503,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
3132533.51531563,1729066.09713504,4536000.93349622,3094014,41,"Kelly Olynyk","C",7,238,"April 19, 1991","ca",3,"Gonzaga University","http://www.basketball-reference.com/players/o/olynyke01.html",3094014,"2015-16",24,"BOS","NBA","C",69,8,1395,253,556,0.455,85,210,0.405,168,346,0.486,0.531,96,128,0.75,72,209,281,105,52,33,74,163,687,203,30,4218,738,1586,186,499,552,1087,288,386,304,645,949,323,151,99,278,603,1950,133,21,2818,504,1084,146,385,358,699,189,264,164,420,584,214,116,72,172,376,1343,"2015-16",24,"BOS","NBA","C",4,0,32,1,9,0.111,0,3,0,1,6,0.167,0.111,0,0,0,2,2,4,3,1,0,4,5,2,8,0,85,8,22,3,9,5,13,1,2,4,5,9,5,3,2,8,17,20,2016
3722421.09713267,3040702.45442894,4404139.7398364,8046500,41,"Kosta Koufos","C",7,265,"February 24, 1989","us",8,"Ohio State University","http://www.basketball-reference.com/players/k/koufoko01.html",8046500,"2015-16",26,"SAC","NBA","C",78,14,1482,236,444,0.532,0,0,0,236,444,0.532,0.532,57,104,0.548,169,254,423,33,40,70,48,185,529,502,153,7959,1239,2343,0,3,1239,2340,332,550,879,1521,2400,189,193,408,342,1012,2810,159,17,2830,418,802,0,0,418,802,112,189,290,559,849,70,69,133,117,333,948,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,331,37,80,1,1,36,79,12,15,43,52,95,9,9,15,11,41,87,2016
2342229.58199473,1802930.84463567,2881528.31935379,1921320,92,"Lucas Nogueira","C",7,241,"July 26, 1992","br",2,"","http://www.basketball-reference.com/players/n/noguelu01.html",1921320,"2015-16",23,"TOR","NBA","C",29,1,225,28,44,0.636,1,3,0.333,27,41,0.659,0.648,8,15,0.533,18,28,46,7,12,12,11,29,65,35,1,248,30,52,1,3,29,49,10,19,20,37,57,8,14,12,13,35,71,35,1,248,30,52,1,3,29,49,10,19,20,37,57,8,14,12,13,35,71,"2015-16",23,"TOR","NBA","C",5,0,29,3,4,0.75,0,0,0,3,4,0.75,0.75,0,0,0,1,7,8,0,0,0,0,3,6,5,0,29,3,4,0,0,3,4,0,0,1,7,8,0,0,0,0,3,6,2016
14155165.3557876,13139494.2383243,15170836.4732509,21165675,33,"Marc Gasol","C",7.08333333333333,255,"January 29, 1985","es",8,"","http://www.basketball-reference.com/players/g/gasolma01.html",21165675,"2015-16",31,"MEM","NBA","C",52,52,1791,328,707,0.464,2,3,0.667,326,704,0.463,0.465,203,245,0.829,58,304,362,196,50,70,118,141,861,569,562,19190,3072,6102,12,66,3060,6036,1990,2604,1124,3307,4431,1748,527,872,1128,1739,8146,133,133,4478,858,1779,5,20,853,1759,553,685,173,819,992,503,120,201,294,349,2274,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,2104,319,711,0,6,319,705,259,328,114,373,487,179,51,99,85,182,897,2016
12115886.4256593,11201546.4515692,13030226.3997494,1.2e+07,13,"Marcin Gortat","C",6.91666666666667,240,"February 17, 1984","pl",9,"","http://www.basketball-reference.com/players/g/gortama01.html",1.2e+07,"2015-16",31,"WAS","NBA","C",75,74,2256,433,764,0.567,0,1,0,433,763,0.567,0.567,146,207,0.705,222,519,741,106,47,96,121,193,1012,595,380,15309,2622,4748,3,18,2619,4730,898,1316,1273,3401,4674,578,297,739,690,1295,6145,157,156,4709,872,1539,0,4,872,1535,269,382,402,1056,1458,203,96,206,221,384,2013,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,22,1220,168,288,0,0,168,288,61,92,107,236,343,50,23,48,53,124,397,2016
3185277.55321179,2119002.35078821,4251552.75563536,1403611,5,"Marreese Speights","C",6.83333333333333,255,"August 4, 1987","us",8,"University of Florida","http://www.basketball-reference.com/players/s/speigma01.html",1403611,"2015-16",28,"GSW","NBA","C",72,0,832,197,456,0.432,24,62,0.387,173,394,0.439,0.458,94,114,0.825,77,162,239,61,19,34,66,117,512,571,73,8679,1799,3853,43,141,1756,3712,838,1060,838,1531,2369,356,158,293,505,1229,4479,148,9,2039,515,1102,29,80,486,1022,244,292,186,378,564,133,39,68,148,306,1303,"2015-16",28,"GSW","NBA","C",24,0,201,46,118,0.39,18,43,0.419,28,75,0.373,0.466,24,31,0.774,15,32,47,11,3,8,20,43,134,53,0,486,104,256,18,43,86,213,48,72,49,83,132,21,12,19,31,91,274,2016
7885138.29048555,6770277.60527448,8999998.97569662,2328530,24,"Mason Plumlee","C",6.91666666666667,245,"March 5, 1990","us",3,"Duke University","http://www.basketball-reference.com/players/p/plumlma01.html",2328530,"2015-16",25,"POR","NBA","C",82,82,2084,267,517,0.516,0,4,0,267,513,0.52,0.516,215,335,0.642,201,427,628,226,68,85,154,253,749,234,149,5102,746,1308,0,10,746,1298,494,847,475,973,1448,360,182,203,337,631,1986,164,127,3827,547,1006,0,7,547,999,372,652,376,764,1140,300,133,148,260,460,1466,"2015-16",25,"POR","NBA","C",11,11,306,28,70,0.4,0,0,0,28,70,0.4,0.4,21,33,0.636,37,93,130,53,7,11,25,42,77,27,11,469,39,92,0,0,39,92,33,62,44,117,161,57,14,20,37,76,111,2016
