"fit","lwr","upr","NBASalary","No.","Player","Pos.x","Ht","Wt","Birth.Date","X.","Exp","College","playerurls","Salary","Season","Age","Tm","Lg","Pos.y","G","GS","MP","FG","FGA","FGpct","ThreePt","ThreePtAttmpt","ThreePtpct","TwoPt","TwoPtAttmpt","TwoPtpct","eFGpct","FT","FTA","FTpct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","CareerG","CareerGS","CareerMP","CareerFG","CareerFGA","Career3P","Career3PA","Career2P","Career2PA","CareerFT","CareerFTA","CareerORB","CareerDRB","CareerTRB","CareerAST","CareerSTL","CareerBLK","CareerTOV","CareerPF","CareerPTS","PlayoffSeason","PlayoffAge","PlayoffTm","PlayoffLg","PlayoffPos","PlayoffG","PlayoffGS","PlayoffMP","PlayoffFG","PlayoffFGA","PlayoffFGpct","Playoff3P","Playoff3PA","Playoff3Ppct","Playoff2P","Playoff2PA","Playoff2Ppct","PlayoffeFGpct","PlayoffFT","PlayoffFTA","PlayoffFTpct","PlayoffORB","PlayoffDRB","PlayoffTRB","PlayoffAST","PlayoffSTL","PlayoffBLK","PlayoffTOV","PlayoffPF","PlayoffPTS","CareerPlayoffG","CareerPlayoffGS","CareerPlayoffMP","CareerPlayoffFG","CareerPlayoffFGA","CareerPlayoff3P","CareerPlayoff3PA","CareerPlayoff2P","CareerPlayoff2PA","CareerPlayoffFT","CareerPlayoffFTA","CareerPlayoffORB","CareerPlayoffDRB","CareerPlayoffTRB","CareerPlayoffAST","CareerPlayoffSTL","CareerPlayoffBLK","CareerPlayoffTOV","CareerPlayoffPF","CareerPlayoffPTS","Year"
2992182.62000782,2257531.21314529,3726834.02687034,4351320,0,"Aaron Gordon","SF",6.75,220,"September 16, 1995","us",2,"University of Arizona","http://www.basketball-reference.com/players/g/gordoaa01.html",4351320,"2015-16",20,"ORL","NBA","PF",78,37,1863,274,579,0.473,42,142,0.296,232,437,0.531,0.509,129,193,0.668,154,353,507,128,59,55,66,153,719,125,45,2660,367,787,55,190,312,597,173,254,200,476,676,161,80,77,104,236,962,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
3484688.99725077,2705223.72646291,4264154.26803862,1315448,9,"Alan Anderson","SF",6.5,220,"October 16, 1982","us",7,"Michigan State University","http://www.basketball-reference.com/players/a/anderal01.html",1315448,"2015-16",33,"WAS","NBA","SG",13,0,192,21,59,0.356,12,37,0.324,9,22,0.409,0.458,11,15,0.733,1,26,27,14,4,1,2,25,65,300,66,6485,813,2004,317,919,496,1085,392,479,148,542,690,360,179,31,283,567,2335,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,403,50,103,19,47,31,56,18,27,12,41,53,22,14,1,18,41,137,2016
5394850.34187025,4761586.93023305,6028113.75350745,7680965,8,"Al-Farouq Aminu","SF",6.75,220,"September 21, 1990","us",6,"Wake Forest University","http://www.basketball-reference.com/players/a/aminual01.html",7680965,"2015-16",25,"POR","NBA","SF",82,82,2341,299,719,0.416,126,349,0.361,173,370,0.468,0.503,115,156,0.737,98,401,499,138,72,53,120,171,839,459,256,10747,1215,2815,235,730,980,2085,569,781,650,1847,2497,540,434,263,573,865,3234,"2015-16",25,"POR","NBA","SF",11,11,372,56,128,0.438,28,70,0.4,28,58,0.483,0.547,21,29,0.724,23,72,95,20,8,10,21,31,161,16,13,522,73,159,35,81,38,78,36,48,37,94,131,26,18,18,27,46,217,2016
5848882.27603336,4471586.89114526,7226177.66092147,11131368,9,"Andre Iguodala","SF",6.5,215,"January 28, 1984","us",12,"University of Arizona","http://www.basketball-reference.com/players/i/iguodan01.html",11131368,"2015-16",32,"GSW","NBA","SF",65,1,1732,176,368,0.478,54,154,0.351,122,214,0.57,0.552,51,83,0.614,52,211,263,219,73,19,79,102,457,900,759,31836,4324,9361,844,2528,3480,6833,2617,3662,890,3939,4829,4134,1472,424,1933,1719,12109,"2015-16",32,"GSW","NBA","SF",24,3,767,78,164,0.476,25,65,0.385,53,99,0.535,0.552,32,57,0.561,35,70,105,90,29,10,23,37,213,93,54,3275,396,886,114,305,282,581,207,351,109,370,479,395,137,34,163,187,1113,2016
1065797.27869044,451074.565257269,1680519.99212361,2183072,21,"Andre Roberson","SF",6.58333333333333,210,"December 4, 1991","us",3,"University of Colorado","http://www.basketball-reference.com/players/r/roberan03.html",2183072,"2015-16",24,"OKC","NBA","SG",70,70,1553,136,274,0.496,32,103,0.311,104,171,0.608,0.555,33,54,0.611,79,172,251,47,53,42,35,133,337,177,151,3238,261,543,55,201,206,342,63,112,175,425,600,132,125,81,100,348,640,"2015-16",24,"OKC","NBA","SG",18,18,471,40,86,0.465,12,37,0.324,28,49,0.571,0.535,8,20,0.4,25,76,101,14,23,19,11,45,100,20,18,480,40,89,12,37,28,52,8,20,25,78,103,14,23,19,11,45,100,2016
7746532.24352897,6888037.67050351,8605026.81655443,6006600,22,"Andrew Wiggins","SF",6.66666666666667,199,"February 23, 1995","ca",2,"University of Kansas","http://www.basketball-reference.com/players/w/wiggian01.html",6006600,"2015-16",20,"MIN","NBA","SF",81,81,2845,594,1294,0.459,57,190,0.3,537,1104,0.486,0.481,430,565,0.761,106,186,292,164,78,46,182,165,1675,163,163,5814,1091,2431,96,316,995,2115,784,1031,240,426,666,334,164,96,359,355,3062,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
3816770.89024867,3060952.01547252,4572589.76502483,3573020,44,"Bojan Bogdanovic","SF",6.66666666666667,216,"April 18, 1989","ba",2,"","http://www.basketball-reference.com/players/b/bogdabo02.html",3573020,"2015-16",26,"BRK","NBA","SF",79,39,2115,324,749,0.433,129,338,0.382,195,411,0.474,0.519,110,132,0.833,36,219,255,99,29,5,115,119,887,157,67,3969,585,1325,220,594,365,731,197,238,86,382,468,167,63,14,193,223,1587,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,206,23,59,11,33,12,26,5,7,3,20,23,10,4,2,8,12,62,2016
3234699.87688645,2453645.05319713,4015754.70057577,1589640,20,"Bruno Caboclo","SF",6.75,218,"September 21, 1995","br",2,"","http://www.basketball-reference.com/players/c/cabocbr01.html",1589640,"2015-16",20,"TOR","NBA","SF",6,1,43,1,12,0.083,1,7,0.143,0,5,0,0.125,0,0,0,1,1,2,1,2,1,4,2,3,14,1,66,5,24,3,10,2,14,0,0,2,2,4,1,2,2,8,5,13,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
18645992.0743591,17125300.1612607,20166683.9874575,24559380,7,"Carmelo Anthony","SF",6.66666666666667,240,"May 29, 1984","us",13,"Syracuse University","http://www.basketball-reference.com/players/a/anthoca01.html",24559380,"2015-16",31,"NYK","NBA","SF",72,72,2530,567,1307,0.434,105,310,0.339,462,997,0.463,0.474,334,403,0.829,98,458,556,299,62,38,176,180,1573,902,902,32796,8014,17683,1021,2966,6993,14717,5448,6710,1680,4313,5993,2844,970,437,2572,2635,22497,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,2579,589,1414,73,228,516,1186,442,535,147,332,479,183,83,22,192,249,1693,2016
5717622.46888452,5216869.47825146,6218375.45951758,22116750,25,"Chandler Parsons","SF",6.83333333333333,230,"October 25, 1988","us",5,"University of Florida","http://www.basketball-reference.com/players/p/parsoch01.html",22116750,"2015-16",27,"DAL","NBA","SF",61,51,1799,320,651,0.492,104,251,0.414,216,400,0.54,0.571,93,136,0.684,29,256,285,169,46,21,95,114,837,340,324,11330,1873,3955,578,1522,1295,2433,552,783,331,1390,1721,1031,351,130,563,712,4876,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,525,93,213,29,80,64,133,20,29,13,73,86,38,5,4,24,39,235,2016
4330840.29186133,3559223.75573507,5102456.82798759,4583450,0,"C.J. Miles","SF",6.5,225,"April 18, 1987","us",11,"","http://www.basketball-reference.com/players/m/milescj01.html",4583450,"2015-16",28,"IND","NBA","SF",64,24,1464,259,634,0.409,142,387,0.367,117,247,0.474,0.521,93,124,0.75,25,150,175,63,53,29,70,142,753,639,270,13152,2244,5400,839,2386,1405,3014,864,1082,298,1225,1523,763,482,189,611,1413,6191,"2015-16",28,"IND","NBA","SF",7,0,92,10,38,0.263,2,20,0.1,8,18,0.444,0.289,2,3,0.667,4,20,24,4,1,1,3,7,24,30,10,516,68,178,21,82,47,96,41,48,12,49,61,33,11,8,27,67,198,2016
3671478.76907164,3030955.83604599,4312001.70209729,7600000,33,"Corey Brewer","SF",6.75,186,"March 5, 1986","us",9,"University of Florida","http://www.basketball-reference.com/players/b/breweco01.html",7600000,"2015-16",29,"HOU","NBA","SF",82,12,1669,212,552,0.384,61,224,0.272,151,328,0.46,0.439,105,140,0.75,42,157,199,109,84,19,78,168,590,629,278,15757,2340,5523,431,1501,1909,4022,1079,1516,510,1373,1883,1047,847,181,825,1426,6190,"2015-16",29,"HOU","NBA","SF",5,1,77,7,27,0.259,1,10,0.1,6,17,0.353,0.278,7,8,0.875,3,4,7,8,0,1,6,13,22,41,1,790,127,325,29,111,98,214,62,92,23,58,81,41,28,8,32,96,345,2016
1867022.27908006,1364858.71094334,2369185.84721678,980431,3,"Damjan Rudez","SF",6.83333333333333,228,"June 17, 1986","hr",2,"","http://www.basketball-reference.com/players/r/rudezda01.html",980431,"2015-16",29,"MIN","NBA","SF",33,0,277,25,62,0.403,17,50,0.34,8,12,0.667,0.54,8,8,1,5,15,20,11,3,1,13,33,75,101,2,1324,144,325,86,220,58,105,24,31,13,54,67,64,19,6,60,112,398,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
7586444.98819027,6653866.17074656,8519023.80563398,15050000,8,"Danilo Gallinari","SF",6.83333333333333,225,"August 8, 1988","it",7,"","http://www.basketball-reference.com/players/g/gallida01.html",15050000,"2015-16",27,"DEN","NBA","SF",53,53,1839,287,700,0.41,87,239,0.364,200,461,0.434,0.472,375,432,0.868,52,229,281,135,42,19,77,87,1036,397,327,12188,1785,4297,710,1938,1075,2359,1628,1905,313,1513,1826,764,335,187,521,780,5908,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,370,53,138,11,38,42,100,37,45,10,43,53,27,9,4,16,32,154,2016
1764510.1526489,1122826.3667845,2406193.93851329,2978250,33,"Dante Cunningham","SF",6.66666666666667,230,"April 22, 1987","us",7,"Villanova University","http://www.basketball-reference.com/players/c/cunnida01.html",2978250,"2015-16",28,"NOP","NBA","SF",80,46,1971,186,412,0.451,55,174,0.316,131,238,0.55,0.518,57,82,0.695,57,179,236,77,42,33,41,173,484,512,114,10736,1359,2896,57,212,1302,2684,312,478,622,1291,1913,371,354,265,269,945,3087,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,166,22,37,0,1,22,36,8,9,15,27,42,2,9,6,4,20,52,2016
4029932.01989195,3230290.52115518,4829573.51862873,14200000,5,"DeMarre Carroll","SF",6.66666666666667,215,"July 27, 1986","us",7,"University of Missouri","http://www.basketball-reference.com/players/c/carrode01.html",14200000,"2015-16",29,"TOR","NBA","SF",26,22,786,105,270,0.389,46,118,0.39,59,152,0.388,0.474,30,50,0.6,31,91,122,27,44,6,28,63,286,342,186,7620,1009,2228,290,785,719,1443,390,541,407,889,1296,395,345,79,251,673,2698,"2015-16",29,"TOR","NBA","SF",20,19,596,62,159,0.39,26,79,0.329,36,80,0.45,0.472,27,36,0.75,23,58,81,17,18,7,18,62,177,47,42,1473,180,404,65,178,115,226,66,88,68,159,227,63,43,16,44,128,491,2016
3145069.57690105,2365884.09696143,3924255.05684067,4598000,22,"Derrick Williams","SF",6.66666666666667,240,"May 25, 1991","us",5,"University of Arizona","http://www.basketball-reference.com/players/w/willide02.html",4598000,"2015-16",24,"NYK","NBA","SF",80,9,1435,254,565,0.45,44,150,0.293,210,415,0.506,0.488,194,256,0.758,47,249,296,75,29,9,61,69,746,376,101,8051,1220,2816,221,739,999,2077,842,1178,332,1230,1562,265,185,101,371,472,3503,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
2617186.26232143,1847066.96336625,3387305.5612766,2483040,11,"Doug McDermott","SF",6.66666666666667,225,"January 3, 1992","us",2,"Creighton University","http://www.basketball-reference.com/players/m/mcderdo01.html",2483040,"2015-16",24,"CHI","NBA","SF",81,4,1861,291,644,0.452,110,259,0.425,181,385,0.47,0.537,72,84,0.857,37,158,195,59,14,6,53,127,764,117,4,2182,334,751,123,300,211,451,82,99,43,195,238,65,18,7,70,156,873,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,1,3,1,2,0,1,2,2,1,1,2,1,0,0,1,0,5,2016
1600692.54395248,1173804.78679914,2027580.30110583,1050500,40,"Glenn Robinson III","SF",6.5,222,"January 8, 1994","us",2,"University of Michigan","http://www.basketball-reference.com/players/r/robingl02.html",1050500,"2015-16",22,"IND","NBA","SF",45,4,508,65,151,0.43,14,37,0.378,51,114,0.447,0.477,27,39,0.692,12,56,68,26,17,9,18,21,171,80,5,769,91,218,19,56,72,162,43,63,27,80,107,37,23,10,29,36,244,"2015-16",22,"IND","NBA","SF",4,0,10,3,4,0.75,0,0,0,3,4,0.75,0.75,1,1,1,0,0,0,0,0,1,0,0,7,4,0,10,3,4,0,0,3,4,1,1,0,0,0,0,0,1,0,0,7,2016
10416914.2590061,9634122.21751847,11199706.3004937,16073140,20,"Gordon Hayward","SF",6.66666666666667,226,"March 23, 1990","us",6,"Butler University","http://www.basketball-reference.com/players/h/haywago01.html",16073140,"2015-16",25,"UTA","NBA","SF",80,80,2893,521,1202,0.433,143,410,0.349,378,792,0.477,0.493,393,477,0.824,61,336,397,296,95,27,202,183,1578,443,335,13648,2176,4973,540,1499,1636,3474,1584,1943,328,1427,1755,1510,454,195,919,806,6476,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,123,6,33,1,12,5,21,16,16,2,9,11,12,3,0,3,4,29,2016
5399848.7918045,4750774.95247492,6048922.63113408,22116750,40,"Harrison Barnes","SF",6.66666666666667,210,"May 30, 1992","us",4,"University of North Carolina","http://www.basketball-reference.com/players/b/barneha02.html",22116750,"2015-16",23,"GSW","NBA","SF",66,59,2042,295,633,0.466,82,214,0.383,213,419,0.508,0.531,102,134,0.761,77,248,325,117,41,10,57,136,774,307,246,8622,1158,2596,287,764,871,1832,484,655,313,1109,1422,447,219,63,313,580,3087,"2015-16",23,"GSW","NBA","SF",24,23,743,82,213,0.385,26,76,0.342,56,137,0.409,0.446,26,34,0.765,27,85,112,30,17,4,18,46,216,64,56,2041,261,623,75,211,186,412,90,119,97,230,327,85,42,23,61,137,687,2016
5084383.19965591,4537333.03027791,5631433.36903391,5374320,12,"Jabari Parker","SF",6.66666666666667,250,"March 15, 1995","us",2,"Duke University","http://www.basketball-reference.com/players/p/parkeja01.html",5374320,"2015-16",20,"MIL","NBA","PF",76,72,2408,443,899,0.493,9,35,0.257,434,864,0.502,0.498,175,228,0.768,123,272,395,130,69,29,116,154,1070,101,97,3146,572,1162,13,51,559,1111,221,294,173,360,533,172,100,34,163,196,1378,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
5478567.078278,4930464.28343628,6026669.87311972,6286408,99,"Jae Crowder","SF",6.5,235,"July 6, 1990","us",4,"Marquette University","http://www.basketball-reference.com/players/c/crowdja01.html",6286408,"2015-16",25,"BOS","NBA","SF",73,73,2308,360,813,0.443,122,363,0.336,238,450,0.529,0.518,196,239,0.82,70,303,373,135,126,35,83,198,1038,311,114,6562,860,2021,296,914,564,1107,398,514,223,824,1047,383,320,98,222,563,2414,"2015-16",25,"BOS","NBA","SF",6,6,197,20,72,0.278,10,41,0.244,10,31,0.323,0.347,7,11,0.636,5,34,39,13,9,3,7,17,57,17,7,378,43,119,16,58,27,61,17,24,17,54,71,23,15,7,15,44,119,2016
3103090.85680841,2511975.63160003,3694206.08201679,2898000,8,"James Ennis","SF",6.58333333333333,210,"July 1, 1990","us",2,"California State University, Long Beach","http://www.basketball-reference.com/players/e/ennisja01.html",2898000,"2015-16",25,"TOT","NBA","SF",22,5,329,54,113,0.478,26,58,0.448,28,55,0.509,0.593,25,34,0.735,21,21,42,21,16,5,19,28,159,84,8,1380,155,360,57,153,98,207,104,128,72,146,218,69,41,22,58,117,471,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
1199819.4408033,-99571.5143752315,2499210.39598184,1551659,1,"James Jones","SF",6.66666666666667,218,"October 4, 1980","us",13,"University of Miami","http://www.basketball-reference.com/players/j/jonesja02.html",1551659,"2015-16",35,"CLE","NBA","SF",48,0,463,58,142,0.408,41,104,0.394,17,38,0.447,0.553,21,26,0.808,8,42,50,14,11,10,13,50,178,661,91,10717,1161,2911,745,1871,416,1040,518,612,223,1016,1239,352,220,208,221,893,3585,"2015-16",35,"CLE","NBA","SF",12,0,55,2,10,0.2,1,7,0.143,1,3,0.333,0.25,1,4,0.25,1,3,4,3,0,0,1,3,6,140,19,1952,172,423,104,266,68,157,98,116,39,188,227,44,37,37,38,175,546,2016
8753664.62016361,7961319.71421074,9546009.52611647,1.5e+07,34,"Jeff Green","SF",6.75,235,"August 28, 1986","us",8,"Georgetown University","http://www.basketball-reference.com/players/g/greenje02.html",1.5e+07,"2015-16",29,"TOT","NBA","SF",80,41,2253,354,824,0.43,67,213,0.315,287,611,0.47,0.47,164,220,0.745,74,258,332,138,58,40,93,164,939,636,473,20360,3277,7475,654,1929,2623,5546,1682,2140,653,2453,3106,1054,508,380,1063,1497,8890,"2015-16",29,"LAC","NBA","SF",6,1,159,21,46,0.457,4,10,0.4,17,36,0.472,0.5,15,25,0.6,3,16,19,4,6,2,3,12,61,38,15,1112,140,362,33,93,107,269,105,134,30,125,155,49,22,18,56,88,418,2016
2381096.23418944,759227.310233913,4002965.15814497,980431,9,"Jerami Grant","SF",6.66666666666667,210,"March 12, 1994","us",2,"Syracuse University","http://www.basketball-reference.com/players/g/grantje01.html",980431,"2015-16",21,"PHI","NBA","SF",77,52,2066,251,599,0.419,35,146,0.24,216,453,0.477,0.448,212,322,0.658,99,262,361,135,54,127,110,215,749,142,63,3443,375,951,84,302,291,649,326,515,148,411,559,214,94,195,195,359,1160,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
10104900.9863077,8923096.22215072,11286705.7504646,17552209,21,"Jimmy Butler","SF",6.58333333333333,220,"September 14, 1989","us",5,"Marquette University","http://www.basketball-reference.com/players/b/butleji01.html",17552209,"2015-16",26,"CHI","NBA","SG",67,67,2474,470,1035,0.454,64,205,0.312,406,830,0.489,0.485,395,475,0.832,79,279,358,321,110,43,132,124,1399,323,219,10071,1437,3231,247,754,1190,2477,1271,1565,439,1012,1451,837,440,151,403,455,4392,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,1218,166,385,49,129,117,256,122,150,33,122,155,81,50,15,40,67,503,2016
898360.805861898,130181.882321759,1666539.72940204,2250000,2,"Joe Ingles","SF",6.66666666666667,226,"October 2, 1987","au",2,"","http://www.basketball-reference.com/players/i/inglejo01.html",2250000,"2015-16",28,"UTA","NBA","SF",81,2,1241,124,291,0.426,81,210,0.386,43,81,0.531,0.565,13,18,0.722,19,132,151,96,55,4,65,98,342,160,34,2914,271,645,153,412,118,233,43,58,41,285,326,278,127,14,163,222,738,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9449273.2381694,7571534.9393537,11327011.5369851,1.1e+07,6,"Joe Johnson","SF",6.58333333333333,240,"June 29, 1981","us",15,"University of Arkansas","http://www.basketball-reference.com/players/j/johnsjo02.html",1.1e+07,"2015-16",34,"TOT","NBA","SF",81,81,2703,377,859,0.439,120,313,0.383,257,546,0.471,0.509,118,142,0.831,49,243,292,318,61,4,159,146,992,1143,1073,41186,7403,16733,1832,4928,5571,11805,2680,3346,1020,3624,4644,4774,1017,235,2333,2092,19318,"2015-16",34,"MIA","NBA","SF",14,14,492,68,158,0.43,13,46,0.283,55,112,0.491,0.472,21,24,0.875,7,59,66,35,8,3,18,27,170,101,95,3884,639,1497,143,418,496,1079,253,324,108,345,453,339,90,17,196,201,1674,2016
1508118.67312831,919109.549362633,2097127.79689399,1514160,1,"Justin Anderson","SF",6.5,228,"November 19, 1993","us",1,"University of Virginia","http://www.basketball-reference.com/players/a/anderju01.html",1514160,"2015-16",22,"DAL","NBA","SF",55,9,647,71,175,0.406,22,83,0.265,49,92,0.533,0.469,44,55,0.8,18,114,132,29,19,25,24,45,208,55,9,647,71,175,22,83,49,92,44,55,18,114,132,29,19,25,24,45,208,"2015-16",22,"DAL","NBA","SF",5,1,95,17,37,0.459,4,13,0.308,13,24,0.542,0.514,9,14,0.643,9,11,20,7,4,3,5,12,47,5,1,95,17,37,4,13,13,24,9,14,9,11,20,7,4,3,5,12,47,2016
2475229.29362231,1868863.23644294,3081595.35080168,2593440,20,"Justise Winslow","SF",6.58333333333333,225,"March 26, 1996","us",1,"Duke University","http://www.basketball-reference.com/players/w/winslju01.html",2593440,"2015-16",19,"MIA","NBA","SF",78,8,2232,195,462,0.422,32,116,0.276,163,346,0.471,0.457,80,117,0.684,81,322,403,117,68,26,95,184,502,78,8,2232,195,462,32,116,163,346,80,117,81,322,403,117,68,26,95,184,502,"2015-16",19,"MIA","NBA","SF",13,2,330,32,74,0.432,5,18,0.278,27,56,0.482,0.466,21,30,0.7,17,46,63,8,8,4,12,35,90,13,2,330,32,74,5,18,27,56,21,30,17,46,63,8,8,4,12,35,90,2016
8728554.30934729,7713914.07949084,9743194.53920374,17638063,2,"Kawhi Leonard","SF",6.58333333333333,230,"June 29, 1991","us",5,"San Diego State University","http://www.basketball-reference.com/players/l/leonaka01.html",17638063,"2015-16",24,"SAS","NBA","SF",72,72,2380,551,1090,0.506,129,291,0.443,422,799,0.528,0.565,292,334,0.874,95,398,493,186,128,71,105,133,1523,324,297,9680,1741,3487,371,948,1370,2539,767,926,423,1616,2039,643,572,225,388,575,4620,"2015-16",24,"SAS","NBA","SF",10,10,339,83,166,0.5,17,39,0.436,66,127,0.52,0.551,42,51,0.824,14,49,63,28,26,14,16,21,225,75,75,2479,417,815,100,238,317,577,166,223,126,417,543,114,127,49,96,168,1100,2016
490598.286811878,-90678.7138529601,1071875.28747672,2006640,12,"Kelly Oubre Jr.","SF",6.58333333333333,205,"December 9, 1995","us",1,"University of Kansas","http://www.basketball-reference.com/players/o/oubreke01.html",2006640,"2015-16",20,"WAS","NBA","SF",63,9,671,90,211,0.427,25,79,0.316,65,132,0.492,0.486,31,49,0.633,25,108,133,13,22,7,34,100,236,63,9,671,90,211,25,79,65,132,31,49,25,108,133,13,22,7,34,100,236,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
4895173.00618634,4359675.4963113,5430670.51606138,15730338,24,"Kent Bazemore","SF",6.41666666666667,201,"July 1, 1989","us",4,"Old Dominion University","http://www.basketball-reference.com/players/b/bazemke01.html",15730338,"2015-16",26,"ATL","NBA","SF",75,68,2083,320,725,0.441,109,305,0.357,211,420,0.502,0.517,123,151,0.815,28,351,379,171,98,38,138,176,872,278,93,4585,651,1515,210,599,441,916,276,404,64,676,740,362,210,88,308,432,1788,"2015-16",26,"ATL","NBA","SF",10,10,325,44,121,0.364,16,61,0.262,28,60,0.467,0.43,15,22,0.682,8,58,66,19,15,6,10,14,119,35,12,644,75,200,22,90,53,110,36,57,12,112,124,34,27,15,23,42,208,2016
20185946.4692681,18358765.9287864,22013127.0097498,26540100,35,"Kevin Durant","SF",6.75,240,"September 29, 1988","us",9,"University of Texas at Austin","http://www.basketball-reference.com/players/d/duranke01.html",26540100,"2015-16",27,"OKC","NBA","SF",72,72,2578,698,1381,0.505,186,481,0.387,512,900,0.569,0.573,447,498,0.898,45,544,589,361,69,85,250,137,2029,641,641,24208,5912,12228,1143,3009,4769,9219,4599,5212,514,4004,4518,2363,774,639,2083,1213,17566,"2015-16",27,"OKC","NBA","SF",18,18,726,175,407,0.43,31,110,0.282,144,297,0.485,0.468,130,146,0.89,13,115,128,60,18,18,65,37,511,91,91,3816,877,1926,184,559,693,1367,682,804,84,646,730,340,99,106,307,224,2620,2016
2569977.03619197,1928418.27853314,3211535.79385079,3333333,32,"K.J. McDaniels","SF",6.5,205,"February 9, 1993","us",2,"Clemson University","http://www.basketball-reference.com/players/m/mcdankj01.html",3333333,"2015-16",22,"HOU","NBA","SF",37,1,235,29,72,0.403,7,25,0.28,22,47,0.468,0.451,24,30,0.8,16,26,42,10,7,6,17,30,89,99,16,1587,201,506,50,175,151,331,124,163,81,161,242,82,51,76,122,156,576,"2015-16",22,"HOU","NBA","SF",4,0,34,4,13,0.308,1,3,0.333,3,10,0.3,0.346,0,0,0,1,6,7,1,0,3,0,3,9,4,0,34,4,13,1,3,3,10,0,0,1,6,7,1,0,3,0,3,9,2016
1862508.22901865,1161553.51156443,2563462.94647287,4837500,15,"Kyle Singler","SF",6.66666666666667,228,"May 4, 1988","us",4,"Duke University","http://www.basketball-reference.com/players/s/singlky01.html",4837500,"2015-16",27,"OKC","NBA","SF",68,2,977,86,221,0.389,30,97,0.309,56,124,0.452,0.457,29,44,0.659,50,91,141,24,30,9,32,120,231,312,170,7350,802,1911,290,784,512,1127,321,404,308,660,968,261,195,105,264,701,2215,"2015-16",27,"OKC","NBA","SF",6,0,51,3,9,0.333,2,4,0.5,1,5,0.2,0.444,0,2,0,1,6,7,0,1,0,0,4,8,6,0,51,3,9,2,4,1,5,0,2,1,6,7,0,1,0,0,4,8,2016
