"fit","lwr","upr","NBASalary","No.","Player","Pos.x","Ht","Wt","Birth.Date","X.","Exp","College","playerurls","Salary","Season","Age","Tm","Lg","Pos.y","G","GS","MP","FG","FGA","FGpct","ThreePt","ThreePtAttmpt","ThreePtpct","TwoPt","TwoPtAttmpt","TwoPtpct","eFGpct","FT","FTA","FTpct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","CareerG","CareerGS","CareerMP","CareerFG","CareerFGA","Career3P","Career3PA","Career2P","Career2PA","CareerFT","CareerFTA","CareerORB","CareerDRB","CareerTRB","CareerAST","CareerSTL","CareerBLK","CareerTOV","CareerPF","CareerPTS","PlayoffSeason","PlayoffAge","PlayoffTm","PlayoffLg","PlayoffPos","PlayoffG","PlayoffGS","PlayoffMP","PlayoffFG","PlayoffFGA","PlayoffFGpct","Playoff3P","Playoff3PA","Playoff3Ppct","Playoff2P","Playoff2PA","Playoff2Ppct","PlayoffeFGpct","PlayoffFT","PlayoffFTA","PlayoffFTpct","PlayoffORB","PlayoffDRB","PlayoffTRB","PlayoffAST","PlayoffSTL","PlayoffBLK","PlayoffTOV","PlayoffPF","PlayoffPTS","CareerPlayoffG","CareerPlayoffGS","CareerPlayoffMP","CareerPlayoffFG","CareerPlayoffFGA","CareerPlayoff3P","CareerPlayoff3PA","CareerPlayoff2P","CareerPlayoff2PA","CareerPlayoffFT","CareerPlayoffFTA","CareerPlayoffORB","CareerPlayoffDRB","CareerPlayoffTRB","CareerPlayoffAST","CareerPlayoffSTL","CareerPlayoffBLK","CareerPlayoffTOV","CareerPlayoffPF","CareerPlayoffPTS","Year"
11075566.2919689,10082303.599702,12068828.9842358,21165675,33,"Marc Gasol","C",7.08333333333333,255,"January 29, 1985","es",8,"","http://www.basketball-reference.com/players/g/gasolma01.html",21165675,"2015-16",31,"MEM","NBA","C",52,52,1791,328,707,0.464,2,3,0.667,326,704,0.463,0.465,203,245,0.829,58,304,362,196,50,70,118,141,861,569,562,19190,3072,6102,12,66,3060,6036,1990,2604,1124,3307,4431,1748,527,872,1128,1739,8146,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,2104,319,711,0,6,319,705,259,328,114,373,487,179,51,99,85,182,897,2016
10405876.344969,9485355.12871057,11326397.5612274,1.2e+07,13,"Marcin Gortat","C",6.91666666666667,240,"February 17, 1984","pl",9,"","http://www.basketball-reference.com/players/g/gortama01.html",1.2e+07,"2015-16",31,"WAS","NBA","C",75,74,2256,433,764,0.567,0,1,0,433,763,0.567,0.567,146,207,0.705,222,519,741,106,47,96,121,193,1012,595,380,15309,2622,4748,3,18,2619,4730,898,1316,1273,3401,4674,578,297,739,690,1295,6145,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,22,1220,168,288,0,0,168,288,61,92,107,236,343,50,23,48,53,124,397,2016
8367893.83703153,5402946.77299429,11332840.9010688,1403611,5,"Marreese Speights","C",6.83333333333333,255,"August 4, 1987","us",8,"University of Florida","http://www.basketball-reference.com/players/s/speigma01.html",1403611,"2015-16",28,"GSW","NBA","C",72,0,832,197,456,0.432,24,62,0.387,173,394,0.439,0.458,94,114,0.825,77,162,239,61,19,34,66,117,512,571,73,8679,1799,3853,43,141,1756,3712,838,1060,838,1531,2369,356,158,293,505,1229,4479,"2015-16",28,"GSW","NBA","C",24,0,201,46,118,0.39,18,43,0.419,28,75,0.373,0.466,24,31,0.774,15,32,47,11,3,8,20,43,134,53,0,486,104,256,18,43,86,213,48,72,49,83,132,21,12,19,31,91,274,2016
7762045.26565172,7037675.79115535,8486414.74014808,2328530,24,"Mason Plumlee","C",6.91666666666667,245,"March 5, 1990","us",3,"Duke University","http://www.basketball-reference.com/players/p/plumlma01.html",2328530,"2015-16",25,"POR","NBA","C",82,82,2084,267,517,0.516,0,4,0,267,513,0.52,0.516,215,335,0.642,201,427,628,226,68,85,154,253,749,234,149,5102,746,1308,0,10,746,1298,494,847,475,973,1448,360,182,203,337,631,1986,"2015-16",25,"POR","NBA","C",11,11,306,28,70,0.4,0,0,0,28,70,0.4,0.4,21,33,0.636,37,93,130,53,7,11,25,42,77,27,11,469,39,92,0,0,39,92,33,62,44,117,161,57,14,20,37,76,111,2016
2001550.00524533,1172903.41284587,2830196.5976448,1015696,31,"Mike Muscala","C",6.91666666666667,240,"July 1, 1991","us",3,"Bucknell University","http://www.basketball-reference.com/players/m/muscami01.html",1015696,"2015-16",24,"ATL","NBA","C",60,0,565,76,152,0.5,12,39,0.308,64,113,0.566,0.539,31,39,0.795,38,79,117,34,13,27,27,72,195,120,8,1282,190,376,21,64,169,312,67,78,107,181,288,66,32,56,60,153,468,"2015-16",24,"ATL","NBA","C",9,0,67,10,20,0.5,2,6,0.333,8,14,0.571,0.55,2,2,1,7,10,17,3,0,1,3,6,24,21,0,174,30,55,4,14,26,41,2,2,15,20,35,4,1,4,7,19,66,2016
3100719.63804838,2419085.89037457,3782353.3857222,12500000,18,"Miles Plumlee","C",6.91666666666667,249,"September 1, 1988","us",4,"Duke University","http://www.basketball-reference.com/players/p/plumlmi01.html",12500000,"2015-16",27,"MIL","NBA","C",61,14,870,140,233,0.601,0,0,0,140,233,0.601,0.601,34,59,0.576,94,138,232,16,21,50,40,73,314,228,121,4083,567,1061,0,0,567,1061,133,241,416,784,1200,95,112,209,205,374,1267,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,8,0,0,1,8,1,2,3,3,6,1,0,1,1,1,3,2016
3387628.30664453,2661490.51340779,4113766.09988126,2463840,33,"Myles Turner","C",6.91666666666667,243,"March 24, 1996","us",1,"University of Texas at Austin","http://www.basketball-reference.com/players/t/turnemy01.html",2463840,"2015-16",19,"IND","NBA","C",60,30,1367,264,530,0.498,3,14,0.214,261,516,0.506,0.501,88,121,0.727,68,264,332,41,25,86,67,158,619,60,30,1367,264,530,3,14,261,516,88,121,68,264,332,41,25,86,67,158,619,"2015-16",19,"IND","NBA","C",7,4,197,33,71,0.465,0,2,0,33,69,0.478,0.465,6,9,0.667,16,29,45,3,2,23,12,24,72,7,4,197,33,71,0,2,33,69,6,9,16,29,45,3,2,23,12,24,72,2016
8414996.43069447,7523155.9234937,9306836.93789524,2898000,42,"Nene","C",6.91666666666667,250,"September 13, 1982","br",14,"","http://www.basketball-reference.com/players/h/hilarne01.html",2898000,"2015-16",33,"WAS","NBA","PF",57,11,1094,209,384,0.544,0,3,0,209,381,0.549,0.544,107,185,0.578,52,207,259,97,54,26,76,156,525,804,612,22735,3734,6869,4,39,3730,6830,2337,3513,1505,3742,5247,1583,939,653,1566,2561,9809,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,56,1880,268,534,0,0,268,534,153,260,138,271,409,132,61,38,103,234,689,2016
6146302.1654687,5672317.32396542,6620287.00697198,4384490,4,"Nerlens Noel","C",6.91666666666667,228,"April 10, 1994","us",2,"University of Kentucky","http://www.basketball-reference.com/players/n/noelne01.html",4384490,"2015-16",21,"PHI","NBA","C",67,62,1965,306,587,0.521,1,2,0.5,305,585,0.521,0.522,134,227,0.59,154,388,542,122,118,100,158,192,747,142,133,4276,608,1240,1,2,607,1238,274,457,339,814,1153,250,251,242,304,400,1491,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
4985412.13865573,4311171.51185015,5659652.7654613,12100000,14,"Nikola Pekovic","C",6.91666666666667,307,"January 3, 1986","me",6,"","http://www.basketball-reference.com/players/p/pekovni01.html",12100000,"2015-16",30,"MIN","NBA","C",12,3,156,19,50,0.38,0,0,0,19,50,0.38,0.38,16,20,0.8,7,14,21,11,1,0,9,22,54,271,194,6744,1314,2537,0,0,1314,2537,777,1023,803,1004,1807,199,140,151,414,632,3405,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9218443.99395646,8079585.9375951,10357302.0503178,11750000,9,"Nikola Vucevic","C",7,260,"October 24, 1990","ch",5,"University of Southern California","http://www.basketball-reference.com/players/v/vucevni01.html",11750000,"2015-16",25,"ORL","NBA","C",65,60,2037,533,1046,0.51,2,9,0.222,531,1037,0.512,0.511,113,150,0.753,174,402,576,179,53,70,123,173,1181,324,283,9749,2109,4128,7,26,2102,4102,486,665,958,2217,3175,604,248,284,557,891,4711,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,1,2,0,1,1,0,0,0,0,0,1,2016
4570647.79784617,3956397.05809172,5184898.53760061,9904494,3,"Omer Asik","C",7,255,"July 4, 1986","tr",6,"","http://www.basketball-reference.com/players/a/asikom01.html",9904494,"2015-16",29,"NOP","NBA","C",68,64,1178,104,195,0.533,0,0,0,104,195,0.533,0.533,61,112,0.545,120,294,414,26,21,23,60,124,269,422,243,8552,907,1708,0,1,907,1707,558,1010,979,2173,3152,262,160,325,519,857,2372,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,17,726,53,109,0,0,53,109,46,84,72,132,204,22,14,32,43,96,152,2016
15618578.5456808,14131274.4642015,17105882.62716,15500000,16,"Pau Gasol","C",7,250,"July 6, 1980","es",15,"","http://www.basketball-reference.com/players/g/gasolpa01.html",15500000,"2015-16",35,"CHI","NBA","C",72,72,2291,467,995,0.469,24,69,0.348,443,926,0.478,0.481,229,289,0.792,155,638,793,294,42,146,164,148,1187,1055,1042,37202,7348,14404,74,249,7274,14155,4439,5878,2827,7221,10048,3485,553,1777,2433,2372,19209,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,4370,752,1466,4,16,748,1450,437,591,332,776,1108,393,64,217,226,316,1945,2016
8148483.14575264,7388450.39638008,8908515.8951252,13219250,8,"Robin Lopez","C",7,255,"April 1, 1988","us",8,"Stanford University","http://www.basketball-reference.com/players/l/lopezro01.html",13219250,"2015-16",27,"NYK","NBA","C",82,82,2219,357,662,0.539,0,1,0,357,661,0.54,0.539,128,161,0.795,268,334,602,114,16,129,133,182,842,547,399,12082,1875,3516,0,4,1875,3512,894,1170,1338,1611,2949,349,146,679,560,1152,4644,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,588,71,138,0,0,71,138,41,53,68,79,147,12,9,26,19,66,183,2016
5314671.80719932,4013788.1696917,6615555.44470694,5e+06,55,"Roy Hibbert","C",7.16666666666667,270,"December 11, 1986","us",8,"Georgetown University","http://www.basketball-reference.com/players/h/hibbero01.html",5e+06,"2015-16",29,"LAL","NBA","C",81,81,1878,182,411,0.443,0,2,0,182,409,0.445,0.443,117,145,0.807,132,266,398,95,32,110,76,252,481,614,573,15707,2542,5494,6,24,2536,5470,1300,1727,1473,2548,4021,864,233,1100,1006,1967,6390,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,1708,258,531,1,2,257,529,163,213,194,256,450,58,13,106,103,195,680,2016
8160565.81657289,7260732.2038432,9060399.42930259,2121288,27,"Rudy Gobert","C",7.08333333333333,245,"June 26, 1992","fr",3,"","http://www.basketball-reference.com/players/g/goberru01.html",2121288,"2015-16",23,"UTA","NBA","C",61,60,1932,198,354,0.559,0,0,0,198,354,0.559,0.559,161,283,0.569,208,460,668,91,45,135,114,163,557,188,97,4524,492,855,0,2,492,853,363,621,524,1074,1598,207,117,365,257,395,1347,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
3063680.43783448,2496791.40774071,3630569.46792825,874636,50,"Salah Mejri","C",7.08333333333333,245,"June 15, 1986","tn",1,"","http://www.basketball-reference.com/players/m/mejrisa01.html",874636,"2015-16",29,"DAL","NBA","C",34,6,397,49,78,0.628,0,1,0,49,77,0.636,0.628,27,46,0.587,41,82,123,10,8,36,23,54,125,34,6,397,49,78,0,1,49,77,27,46,41,82,123,10,8,36,23,54,125,"2015-16",29,"DAL","NBA","C",4,1,76,7,10,0.7,0,0,0,7,10,0.7,0.7,5,12,0.417,5,8,13,1,3,5,0,11,19,4,1,76,7,10,0,0,7,10,5,12,5,8,13,1,3,5,0,11,19,2016
6861698.00644339,5882299.09464363,7841096.91824314,3140517,12,"Steven Adams","C",7,255,"July 20, 1993","nz",3,"University of Pittsburgh","http://www.basketball-reference.com/players/a/adamsst01.html",3140517,"2015-16",22,"OKC","NBA","C",80,80,2014,261,426,0.613,0,0,0,261,426,0.613,0.613,114,196,0.582,219,314,533,62,42,89,84,223,636,231,167,4982,571,1010,0,2,571,1008,296,537,560,828,1388,171,120,232,254,648,1438,"2015-16",22,"OKC","NBA","C",18,18,553,68,111,0.613,0,1,0,68,110,0.618,0.613,46,73,0.63,62,109,171,13,9,14,17,55,182,36,18,884,99,156,0,1,99,155,54,96,84,161,245,17,10,38,27,103,252,2016
1905285.15734351,1401057.38713338,2409512.92755364,6191000,28,"Tarik Black","C",6.75,250,"November 22, 1991","us",2,"University of Kansas","http://www.basketball-reference.com/players/b/blackta01.html",6191000,"2015-16",24,"LAL","NBA","C",39,0,496,57,104,0.548,0,0,0,57,104,0.548,0.548,19,45,0.422,44,113,157,16,14,18,22,78,133,102,39,1692,214,377,0,1,214,376,84,163,186,339,525,58,33,42,70,236,512,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
3492755.70879062,2910643.51223236,4074867.90534888,8550000,11,"Tiago Splitter","C",6.91666666666667,245,"January 1, 1985","br",6,"","http://www.basketball-reference.com/players/s/splitti01.html",8550000,"2015-16",31,"ATL","NBA","C",36,2,579,81,155,0.523,0,2,0,81,153,0.529,0.523,39,48,0.813,45,75,120,30,20,12,24,71,201,347,153,6736,1059,1901,0,8,1059,1893,659,947,568,1189,1757,419,197,208,378,677,2777,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,40,1245,155,271,0,2,155,269,99,169,94,185,279,89,43,31,60,144,409,2016
3892236.05849964,3225964.68181262,4558507.43518666,1.6e+07,20,"Timofey Mozgov","C",7.08333333333333,275,"July 16, 1986","ru",6,"","http://www.basketball-reference.com/players/m/mozgoti01.html",1.6e+07,"2015-16",29,"CLE","NBA","C",76,48,1326,203,359,0.565,1,7,0.143,202,352,0.574,0.567,68,95,0.716,110,227,337,33,22,57,71,159,475,369,208,6718,1009,1880,7,39,1002,1841,515,706,633,1230,1863,196,118,339,422,826,2540,"2015-16",29,"CLE","NBA","C",13,0,76,6,15,0.4,0,0,0,6,15,0.4,0.4,3,4,0.75,5,16,21,2,3,3,8,16,15,40,25,704,92,188,0,0,92,188,71,93,72,118,190,18,13,45,50,89,255,2016
8359103.7516383,7276951.13230394,9441256.37097266,15330435,13,"Tristan Thompson","C",6.75,238,"March 13, 1991","ca",5,"University of Texas at Austin","http://www.basketball-reference.com/players/t/thomptr01.html",15330435,"2015-16",24,"CLE","NBA","PF",82,34,2269,247,420,0.588,0,0,0,247,420,0.588,0.588,149,242,0.616,268,470,738,62,38,51,61,202,643,388,238,11045,1461,2910,0,6,1461,2904,826,1312,1304,2007,3311,308,201,280,456,947,3748,"2015-16",24,"CLE","NBA","PF",21,21,622,49,93,0.527,0,0,0,49,93,0.527,0.527,42,73,0.575,86,102,188,15,8,18,17,55,140,41,36,1349,121,222,0,0,121,222,90,155,174,230,404,24,13,42,32,105,332,2016
3458475.44692376,2830736.71000206,4086214.18384546,8e+06,44,"Tyler Zeller","C",7,253,"January 17, 1990","us",4,"University of North Carolina","http://www.basketball-reference.com/players/z/zellety01.html",8e+06,"2015-16",26,"BOS","NBA","C",60,3,710,138,290,0.476,0,0,0,138,290,0.476,0.476,88,108,0.815,62,116,178,29,10,22,46,97,364,289,126,5523,879,1758,0,5,879,1753,448,572,470,893,1363,274,81,182,277,690,2206,"2015-16",26,"BOS","NBA","C",3,0,38,7,15,0.467,0,0,0,7,15,0.467,0.467,4,6,0.667,4,11,15,2,0,2,2,1,18,7,4,128,22,44,0,0,22,44,8,11,6,27,33,4,2,3,6,6,52,2016
12411217.2250183,10966619.4293361,13855815.0207006,12415000,4,"Tyson Chandler","C",7.08333333333333,240,"October 2, 1982","us",15,"","http://www.basketball-reference.com/players/c/chandty01.html",12415000,"2015-16",33,"PHO","NBA","C",66,60,1618,183,314,0.583,0,1,0,183,313,0.585,0.583,106,171,0.62,175,401,576,64,36,44,93,145,472,986,783,28074,3209,5432,0,10,3209,5422,2187,3397,3125,6012,9137,841,554,1253,1482,2894,8605,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,59,2199,193,341,0,0,193,341,137,216,257,362,619,37,43,85,81,291,523,2016
3734217.63958952,3238632.78961704,4229802.489562,3551160,0,"Willie Cauley-Stein","C",7,240,"August 18, 1993","us",1,"University of Kentucky","http://www.basketball-reference.com/players/c/caulewi01.html",3551160,"2015-16",22,"SAC","NBA","C",66,39,1412,191,339,0.563,0,2,0,191,337,0.567,0.563,81,125,0.648,134,218,352,37,48,66,46,146,463,66,39,1412,191,339,0,2,191,337,81,125,134,218,352,37,48,66,46,146,463,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
6919087.50422868,5861792.72583745,7976382.28261992,2898000,27,"Zaza Pachulia","C",6.91666666666667,270,"February 10, 1984","ge",13,"","http://www.basketball-reference.com/players/p/pachuza01.html",2898000,"2015-16",31,"DAL","NBA","C",76,69,2004,219,470,0.466,0,3,0,219,467,0.469,0.466,212,276,0.768,249,469,718,128,64,22,119,181,650,891,386,19122,2210,4795,0,24,2210,4771,1928,2584,2034,3285,5319,1101,640,311,1228,2299,6348,"2015-16",31,"DAL","NBA","C",5,4,112,9,24,0.375,0,0,0,9,24,0.375,0.375,15,17,0.882,10,17,27,16,3,1,2,13,33,51,11,962,83,200,0,1,83,199,102,139,94,161,255,46,24,15,48,161,268,2016
