"fit","lwr","upr","NBASalary","No.","Player","Pos.x","Ht","Wt","Birth.Date","Var.7","Exp","College","playerurls","Salary","Season","Age","Tm","Lg","Pos.y","G","GS","MP","FG","FGA","FGpct","ThreePt","ThreePtAttmpt","ThreePtpct","TwoPt","TwoPtAttmpt","TwoPtpct","eFGpct","FT","FTA","FTpct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","CareerG","CareerGS","CareerMP","CareerFG","CareerFGA","Career3P","Career3PA","Career2P","Career2PA","CareerFT","CareerFTA","CareerORB","CareerDRB","CareerTRB","CareerAST","CareerSTL","CareerBLK","CareerTOV","CareerPF","CareerPTS","Last2YrsG","Last2YrsGS","Last2YrsMP","Last2YrsFG","Last2YrsFGA","Last2Yrs3P","Last2Yrs3PA","Last2Yrs2P","Last2Yrs2PA","Last2YrsFT","Last2YrsFTA","Last2YrsORB","Last2YrsDRB","Last2YrsTRB","Last2YrsAST","Last2YrsSTL","Last2YrsBLK","Last2YrsTOV","Last2YrsPF","Last2YrsPTS","PlayoffSeason","PlayoffAge","PlayoffTm","PlayoffLg","PlayoffPos","PlayoffG","PlayoffGS","PlayoffMP","PlayoffFG","PlayoffFGA","PlayoffFGpct","Playoff3P","Playoff3PA","Playoff3Ppct","Playoff2P","Playoff2PA","Playoff2Ppct","PlayoffeFGpct","PlayoffFT","PlayoffFTA","PlayoffFTpct","PlayoffORB","PlayoffDRB","PlayoffTRB","PlayoffAST","PlayoffSTL","PlayoffBLK","PlayoffTOV","PlayoffPF","PlayoffPTS","CareerPlayoffG","CareerPlayoffGS","CareerPlayoffMP","CareerPlayoffFG","CareerPlayoffFGA","CareerPlayoff3P","CareerPlayoff3PA","CareerPlayoff2P","CareerPlayoff2PA","CareerPlayoffFT","CareerPlayoffFTA","CareerPlayoffORB","CareerPlayoffDRB","CareerPlayoffTRB","CareerPlayoffAST","CareerPlayoffSTL","CareerPlayoffBLK","CareerPlayoffTOV","CareerPlayoffPF","CareerPlayoffPTS","Year"
2419750.34859603,1524815.75087532,3314684.94631675,2250000,2,"Joe Ingles","SF",6.66666666666667,226,"October 2, 1987","au",2,"","http://www.basketball-reference.com/players/i/inglejo01.html",2250000,"2015-16",28,"UTA","NBA","SF",81,2,1241,124,291,0.426,81,210,0.386,43,81,0.531,0.565,13,18,0.722,19,132,151,96,55,4,65,98,342,160,34,2914,271,645,153,412,118,233,43,58,41,285,326,278,127,14,163,222,738,160,34,2914,271,645,153,412,118,233,43,58,41,285,326,278,127,14,163,222,738,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
11857126.209375,10184321.9394498,13529930.4793003,1.1e+07,6,"Joe Johnson","SF",6.58333333333333,240,"June 29, 1981","us",15,"University of Arkansas","http://www.basketball-reference.com/players/j/johnsjo02.html",1.1e+07,"2015-16",34,"TOT","NBA","SF",81,81,2703,377,859,0.439,120,313,0.383,257,546,0.471,0.509,118,142,0.831,49,243,292,318,61,4,159,146,992,1143,1073,41186,7403,16733,1832,4928,5571,11805,2680,3346,1020,3624,4644,4774,1017,235,2333,2092,19318,161,161,5494,823,1884,241,650,582,1234,259,318,102,574,676,610,120,18,296,266,2146,"2015-16",34,"MIA","NBA","SF",14,14,492,68,158,0.43,13,46,0.283,55,112,0.491,0.472,21,24,0.875,7,59,66,35,8,3,18,27,170,101,95,3884,639,1497,143,418,496,1079,253,324,108,345,453,339,90,17,196,201,1674,2016
1257501.17939921,705520.364217406,1809481.99458101,1514160,1,"Justin Anderson","SF",6.5,228,"November 19, 1993","us",1,"University of Virginia","http://www.basketball-reference.com/players/a/anderju01.html",1514160,"2015-16",22,"DAL","NBA","SF",55,9,647,71,175,0.406,22,83,0.265,49,92,0.533,0.469,44,55,0.8,18,114,132,29,19,25,24,45,208,55,9,647,71,175,22,83,49,92,44,55,18,114,132,29,19,25,24,45,208,55,9,647,71,175,22,83,49,92,44,55,18,114,132,29,19,25,24,45,208,"2015-16",22,"DAL","NBA","SF",5,1,95,17,37,0.459,4,13,0.308,13,24,0.542,0.514,9,14,0.643,9,11,20,7,4,3,5,12,47,5,1,95,17,37,4,13,13,24,9,14,9,11,20,7,4,3,5,12,47,2016
2177528.58807603,1498654.620211,2856402.55594105,2593440,20,"Justise Winslow","SF",6.58333333333333,225,"March 26, 1996","us",1,"Duke University","http://www.basketball-reference.com/players/w/winslju01.html",2593440,"2015-16",19,"MIA","NBA","SF",78,8,2232,195,462,0.422,32,116,0.276,163,346,0.471,0.457,80,117,0.684,81,322,403,117,68,26,95,184,502,78,8,2232,195,462,32,116,163,346,80,117,81,322,403,117,68,26,95,184,502,78,8,2232,195,462,32,116,163,346,80,117,81,322,403,117,68,26,95,184,502,"2015-16",19,"MIA","NBA","SF",13,2,330,32,74,0.432,5,18,0.278,27,56,0.482,0.466,21,30,0.7,17,46,63,8,8,4,12,35,90,13,2,330,32,74,5,18,27,56,21,30,17,46,63,8,8,4,12,35,90,2016
10677673.3540921,9205827.37012067,12149519.3380635,17638063,2,"Kawhi Leonard","SF",6.58333333333333,230,"June 29, 1991","us",5,"San Diego State University","http://www.basketball-reference.com/players/l/leonaka01.html",17638063,"2015-16",24,"SAS","NBA","SF",72,72,2380,551,1090,0.506,129,291,0.443,422,799,0.528,0.565,292,334,0.874,95,398,493,186,128,71,105,133,1523,324,297,9680,1741,3487,371,948,1370,2539,767,926,423,1616,2039,643,572,225,388,575,4620,136,136,4413,945,1912,196,483,749,1429,494,586,180,774,954,347,276,119,202,261,2580,"2015-16",24,"SAS","NBA","SF",10,10,339,83,166,0.5,17,39,0.436,66,127,0.52,0.551,42,51,0.824,14,49,63,28,26,14,16,21,225,75,75,2479,417,815,100,238,317,577,166,223,126,417,543,114,127,49,96,168,1100,2016
845921.712308902,391060.168849062,1300783.25576874,2006640,12,"Kelly Oubre Jr.","SF",6.58333333333333,205,"December 9, 1995","us",1,"University of Kansas","http://www.basketball-reference.com/players/o/oubreke01.html",2006640,"2015-16",20,"WAS","NBA","SF",63,9,671,90,211,0.427,25,79,0.316,65,132,0.492,0.486,31,49,0.633,25,108,133,13,22,7,34,100,236,63,9,671,90,211,25,79,65,132,31,49,25,108,133,13,22,7,34,100,236,63,9,671,90,211,25,79,65,132,31,49,25,108,133,13,22,7,34,100,236,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
1917516.16438445,971888.299421832,2863144.02934707,15730338,24,"Kent Bazemore","SF",6.41666666666667,201,"July 1, 1989","us",4,"Old Dominion University","http://www.basketball-reference.com/players/b/bazemke01.html",15730338,"2015-16",26,"ATL","NBA","SF",75,68,2083,320,725,0.441,109,305,0.357,211,420,0.502,0.517,123,151,0.815,28,351,379,171,98,38,138,176,872,278,93,4585,651,1515,210,599,441,916,276,404,64,676,740,362,210,88,308,432,1788,150,78,3407,461,1056,157,437,304,619,183,251,49,552,601,249,150,71,211,303,1262,"2015-16",26,"ATL","NBA","SF",10,10,325,44,121,0.364,16,61,0.262,28,60,0.467,0.43,15,22,0.682,8,58,66,19,15,6,10,14,119,35,12,644,75,200,22,90,53,110,36,57,12,112,124,34,27,15,23,42,208,2016
15371807.7801064,13181895.5866277,17561719.973585,26540100,35,"Kevin Durant","SF",6.75,240,"September 29, 1988","us",9,"University of Texas at Austin","http://www.basketball-reference.com/players/d/duranke01.html",26540100,"2015-16",27,"OKC","NBA","SF",72,72,2578,698,1381,0.505,186,481,0.387,512,900,0.569,0.573,447,498,0.898,45,544,589,361,69,85,250,137,2029,641,641,24208,5912,12228,1143,3009,4769,9219,4599,5212,514,4004,4518,2363,774,639,2083,1213,17566,99,99,3491,936,1848,250,640,686,1208,593,669,61,706,767,471,93,110,324,177,2715,"2015-16",27,"OKC","NBA","SF",18,18,726,175,407,0.43,31,110,0.282,144,297,0.485,0.468,130,146,0.89,13,115,128,60,18,18,65,37,511,91,91,3816,877,1926,184,559,693,1367,682,804,84,646,730,340,99,106,307,224,2620,2016
2804032.53227395,2066679.10809663,3541385.95645128,3333333,32,"K.J. McDaniels","SF",6.5,205,"February 9, 1993","us",2,"Clemson University","http://www.basketball-reference.com/players/m/mcdankj01.html",3333333,"2015-16",22,"HOU","NBA","SF",37,1,235,29,72,0.403,7,25,0.28,22,47,0.468,0.451,24,30,0.8,16,26,42,10,7,6,17,30,89,99,16,1587,201,506,50,175,151,331,124,163,81,161,242,82,51,76,122,156,576,99,16,1587,201,506,50,175,151,331,124,163,81,161,242,82,51,76,122,156,576,"2015-16",22,"HOU","NBA","SF",4,0,34,4,13,0.308,1,3,0.333,3,10,0.3,0.346,0,0,0,1,6,7,1,0,3,0,3,9,4,0,34,4,13,1,3,3,10,0,0,1,6,7,1,0,3,0,3,9,2016
1604317.24002148,938544.790654142,2270089.68938882,4837500,15,"Kyle Singler","SF",6.66666666666667,228,"May 4, 1988","us",4,"Duke University","http://www.basketball-reference.com/players/s/singlky01.html",4837500,"2015-16",27,"OKC","NBA","SF",68,2,977,86,221,0.389,30,97,0.309,56,124,0.452,0.457,29,44,0.659,50,91,141,24,30,9,32,120,231,312,170,7350,802,1911,290,784,512,1127,321,404,308,660,968,261,195,105,264,701,2215,148,60,2720,258,667,126,338,132,329,69,96,83,252,335,109,77,30,87,273,711,"2015-16",27,"OKC","NBA","SF",6,0,51,3,9,0.333,2,4,0.5,1,5,0.2,0.444,0,2,0,1,6,7,0,1,0,0,4,8,6,0,51,3,9,2,4,1,5,0,2,1,6,7,0,1,0,0,4,8,2016
19855522.8613056,15920798.1594657,23790247.5631454,30963450,23,"LeBron James","SF",6.66666666666667,250,"December 30, 1984","us",13,"","http://www.basketball-reference.com/players/j/jamesle01.html",30963450,"2015-16",31,"CLE","NBA","SF",76,76,2709,737,1416,0.52,87,282,0.309,650,1134,0.573,0.551,359,491,0.731,111,454,565,514,104,49,249,143,1920,987,986,38478,9687,19459,1343,3953,8344,15506,6116,8221,1192,5875,7067,6815,1657,773,3316,1843,26833,145,145,5202,1361,2695,207,621,1154,2074,734,1019,162,819,981,1025,213,98,521,278,3663,"2015-16",31,"CLE","NBA","SF",21,21,822,219,417,0.525,32,94,0.34,187,323,0.579,0.564,82,124,0.661,42,158,200,160,49,27,75,54,552,199,199,8383,1965,4112,287,895,1678,3217,1355,1816,316,1442,1758,1348,354,186,700,474,5572,2016
2088928.2874573,1410138.61716565,2767717.95774895,1227000,5,"Luke Babbitt","SF",6.75,225,"June 20, 1989","us",6,"University of Nevada, Reno","http://www.basketball-reference.com/players/b/babbilu01.html",1227000,"2015-16",26,"NOP","NBA","SF",47,13,845,122,289,0.422,44,109,0.404,78,180,0.433,0.498,39,50,0.78,25,123,148,53,11,7,23,90,327,263,38,3552,446,1097,247,613,199,484,96,129,92,517,609,157,61,40,121,348,1235,110,32,1675,214,481,103,224,111,257,52,69,37,222,259,77,28,18,49,153,583,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9801760.05070032,8969826.17311434,10633693.9282863,1.8e+07,9,"Luol Deng","SF",6.75,220,"April 16, 1985","ss",12,"Duke University","http://www.basketball-reference.com/players/d/denglu01.html",1.8e+07,"2015-16",30,"MIA","NBA","PF",74,73,2394,339,745,0.455,88,256,0.344,251,489,0.513,0.514,145,192,0.755,108,335,443,140,74,29,81,122,911,823,776,29050,4906,10713,593,1773,4313,8940,2372,3077,1379,3721,5100,1949,816,416,1401,1414,12777,146,145,4815,708,1532,166,476,542,1056,336,443,211,608,819,279,139,51,189,231,1918,"2015-16",30,"MIA","NBA","PF",14,14,495,65,138,0.471,24,57,0.421,41,81,0.506,0.558,32,38,0.842,19,64,83,22,13,9,23,24,186,62,56,2427,380,835,57,183,323,652,169,221,105,313,418,127,68,46,102,136,986,2016
6207204.79278085,5343420.77498778,7070988.81057391,4625000,13,"Marcus Morris","SF",6.75,235,"September 2, 1989","us",5,"University of Kansas","http://www.basketball-reference.com/players/m/morrima03.html",4625000,"2015-16",26,"DET","NBA","SF",80,80,2856,410,945,0.434,108,298,0.362,302,647,0.467,0.491,203,271,0.749,91,313,404,201,67,23,140,170,1131,337,139,8351,1267,2939,407,1121,860,1818,467,668,333,1068,1401,487,249,79,389,687,3408,161,115,4901,741,1708,220,611,521,1097,274,384,164,625,789,334,130,39,213,358,1976,"2015-16",26,"DET","NBA","SF",4,4,144,22,47,0.468,7,18,0.389,15,29,0.517,0.543,20,23,0.87,2,11,13,10,2,0,5,17,71,4,4,144,22,47,7,18,15,29,20,23,2,11,13,10,2,0,5,17,71,2016
1930081.98597034,1357176.25046261,2502987.72147806,3909840,8,"Mario Hezonja","SF",6.66666666666667,215,"February 25, 1995","hr",1,"","http://www.basketball-reference.com/players/h/hezonma01.html",3909840,"2015-16",20,"ORL","NBA","SF",79,9,1413,181,418,0.433,67,192,0.349,114,226,0.504,0.513,49,54,0.907,28,148,176,109,39,17,97,124,478,79,9,1413,181,418,67,192,114,226,49,54,28,148,176,109,39,17,97,124,478,79,9,1413,181,418,67,192,114,226,49,54,28,148,176,109,39,17,97,124,478,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
4708355.27621296,3588500.3382279,5828210.21419802,6125000,22,"Matt Barnes","SF",6.58333333333333,226,"March 9, 1980","us",13,"University of California, Los Angeles","http://www.basketball-reference.com/players/b/barnema02.html",6125000,"2015-16",35,"MEM","NBA","SF",76,45,2190,264,693,0.381,119,370,0.322,145,323,0.449,0.467,111,138,0.804,84,336,420,163,78,57,121,234,758,855,341,20190,2603,5915,895,2668,1708,3247,961,1295,996,2901,3897,1496,666,418,1065,2168,7062,152,119,4461,541,1317,255,746,286,571,185,233,135,587,722,277,145,107,208,474,1522,"2015-16",35,"MEM","NBA","SF",4,4,139,16,46,0.348,3,18,0.167,13,28,0.464,0.38,8,10,0.8,5,24,29,11,4,1,13,13,43,83,48,2086,229,569,83,275,146,294,88,117,112,269,381,125,83,30,102,255,629,2016
1472278.88300408,730019.669343035,2214538.09666513,8988764,4,"Maurice Harkless","SF",6.75,215,"May 11, 1993","us",4,"St. John's University","http://www.basketball-reference.com/players/h/harklma01.html",8988764,"2015-16",22,"POR","NBA","SF",78,14,1457,195,411,0.474,39,140,0.279,156,271,0.576,0.522,69,111,0.622,101,179,280,67,49,35,62,124,498,279,118,6055,742,1616,140,467,602,1149,249,423,330,655,985,222,266,156,244,474,1873,123,18,2131,258,569,49,196,209,373,91,152,139,247,386,92,81,44,89,190,656,"2015-16",22,"POR","NBA","SF",11,11,272,47,110,0.427,15,44,0.341,32,66,0.485,0.495,12,25,0.48,22,34,56,7,10,3,11,38,121,11,11,272,47,110,15,44,32,66,12,25,22,34,56,7,10,3,11,38,121,2016
3294836.32002976,1816757.2162893,4772915.42377022,1551659,37,"Metta World Peace","SF",6.5,260,"November 13, 1979","us",16,"St. John's University","http://www.basketball-reference.com/players/a/artesro01.html",1551659,"2015-16",36,"LAL","NBA","SF",35,5,590,55,177,0.311,26,84,0.31,29,93,0.312,0.384,40,57,0.702,19,70,89,27,22,11,15,67,176,966,838,31280,4647,11198,1145,3364,3502,7834,2562,3580,1154,3274,4428,2620,1711,520,1784,2568,13001,35,5,590,55,177,26,84,29,93,40,57,19,70,89,27,22,11,15,67,176,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,3135,431,1108,128,415,303,693,190,266,120,288,408,234,131,56,141,244,1180,2016
3385571.88551282,2745876.66792664,4025267.10309899,1403611,9,"Michael Beasley","SF",6.75,235,"January 9, 1989","us",8,"Kansas State University","http://www.basketball-reference.com/players/b/beaslmi01.html",1403611,"2015-16",27,"HOU","NBA","PF",20,0,363,107,205,0.522,3,9,0.333,104,196,0.531,0.529,38,49,0.776,29,69,98,16,11,9,24,39,255,453,200,11038,2388,5278,236,689,2152,4589,871,1147,514,1680,2194,587,273,234,789,1015,5883,44,1,868,199,417,11,43,188,374,58,75,41,146,187,48,26,22,61,105,467,"2015-16",27,"HOU","NBA","PF",5,0,80,22,46,0.478,2,6,0.333,20,40,0.5,0.5,6,7,0.857,4,17,21,3,1,0,7,8,52,21,5,416,83,193,7,21,76,172,27,36,26,79,105,15,7,7,32,35,200,2016
4626246.09999827,3812135.66100705,5440356.53898949,1.3e+07,14,"Michael Kidd-Gilchrist","SF",6.58333333333333,232,"September 26, 1993","us",4,"University of Kentucky","http://www.basketball-reference.com/players/k/kiddgmi01.html",1.3e+07,"2015-16",22,"CHO","NBA","SF",7,7,205,33,61,0.541,3,7,0.429,30,54,0.556,0.566,20,29,0.69,12,33,45,9,3,3,8,9,89,202,198,5319,705,1509,6,25,699,1484,423,614,361,879,1240,255,130,150,232,433,1839,62,59,1792,257,543,3,7,254,536,170,243,121,340,461,86,33,41,71,124,687,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,91,14,27,0,1,14,26,6,10,8,18,26,6,0,2,8,13,34,2016
4907153.14760787,4215138.57152078,5599167.72369495,4837500,3,"Mike Dunleavy","SF",6.75,230,"September 15, 1980","us",14,"Duke University","http://www.basketball-reference.com/players/d/dunlemi02.html",4837500,"2015-16",35,"CHI","NBA","SF",31,30,703,77,188,0.41,39,99,0.394,38,89,0.427,0.513,29,37,0.784,8,75,83,39,14,10,26,66,222,933,583,26499,3842,8706,1251,3326,2591,5380,1838,2288,680,3416,4096,2135,704,317,1341,1919,10773,94,93,2541,286,669,146,362,140,307,99,124,36,295,331,153,53,31,86,189,817,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,715,92,191,49,108,43,83,38,46,15,73,88,59,19,6,24,46,271,2016
500121.615803665,-389560.238161948,1389803.46976928,3500000,3,"Mike Miller","SF",6.66666666666667,218,"February 19, 1980","us",16,"University of Florida","http://www.basketball-reference.com/players/m/millemi01.html",3500000,"2015-16",35,"DEN","NBA","SF",47,2,373,22,62,0.355,19,52,0.365,3,10,0.3,0.508,0,0,0,6,47,53,40,13,4,17,53,63,1012,570,27661,4007,8724,1582,3890,2425,4834,1349,1755,630,3708,4338,2644,571,229,1548,2034,10945,99,17,1074,59,176,51,150,8,26,3,4,10,134,144,86,27,8,40,127,172,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,21,1552,165,414,97,246,68,168,37,44,29,207,236,87,42,14,56,158,464,2016
4162278.85658799,3341897.09979295,4982660.61338303,3e+06,18,"Omri Casspi","SF",6.75,225,"June 22, 1988","il",7,"","http://www.basketball-reference.com/players/c/casspom01.html",3e+06,"2015-16",27,"SAC","NBA","SF",69,21,1880,299,622,0.481,112,274,0.409,187,348,0.537,0.571,103,159,0.648,58,352,410,95,56,17,94,154,813,463,136,10056,1435,3249,453,1231,982,2018,607,896,399,1529,1928,548,301,103,506,761,3930,136,40,3296,508,1049,147,361,361,688,243,350,112,558,670,197,87,26,182,261,1406,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
2434860.26794549,1772136.6419556,3097583.89393538,5893981,22,"Otto Porter","SF",6.66666666666667,198,"June 3, 1993","us",3,"Georgetown University","http://www.basketball-reference.com/players/p/porteot01.html",5893981,"2015-16",22,"WAS","NBA","SF",75,73,2276,339,717,0.473,98,267,0.367,241,450,0.536,0.541,95,126,0.754,97,294,391,120,105,32,70,163,871,186,86,4027,548,1199,137,392,411,807,161,217,188,481,669,195,157,63,136,286,1394,149,86,3708,515,1108,133,371,382,737,153,205,167,445,612,185,149,62,122,260,1316,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,337,40,91,12,33,28,58,10,21,24,56,80,18,12,2,6,16,102,2016
7440019.57932539,5579770.71460085,9300268.44404993,18314532,13,"Paul George","SF",6.75,220,"May 2, 1990","us",6,"California State University, Fresno","http://www.basketball-reference.com/players/g/georgpa01.html",18314532,"2015-16",25,"IND","NBA","SF",81,81,2819,605,1449,0.418,210,566,0.371,395,883,0.447,0.49,454,528,0.86,79,484,563,329,152,29,265,230,1874,373,325,12003,2153,5070,702,1929,1451,3141,1307,1560,328,1996,2324,1168,621,167,921,984,6315,87,81,2910,623,1498,219,588,404,910,462,539,83,502,585,335,157,30,277,241,1927,"2015-16",25,"IND","NBA","SF",7,7,275,56,123,0.455,18,43,0.419,38,80,0.475,0.528,61,64,0.953,9,44,53,30,14,5,23,24,191,61,61,2340,360,843,118,330,242,513,284,356,58,379,437,230,105,35,175,195,1122,2016
9082672.80163715,6998092.71823081,11167252.8850435,3500000,34,"Paul Pierce","SF",6.58333333333333,235,"October 13, 1977","us",18,"University of Kansas","http://www.basketball-reference.com/players/p/piercpa01.html",3500000,"2015-16",38,"LAC","NBA","SF",68,38,1231,144,397,0.363,75,242,0.31,69,155,0.445,0.457,54,66,0.818,12,174,186,71,33,17,58,129,417,1318,1278,45603,8640,19395,2128,5773,6512,13622,6908,8565,1091,6388,7479,4698,1748,740,3516,3603,26316,141,111,3145,437,1053,193,545,244,508,218,276,57,423,480,215,79,41,150,289,1285,"2015-16",38,"LAC","NBA","SF",5,1,54,2,12,0.167,1,5,0.2,1,7,0.143,0.208,1,4,0.25,0,6,6,1,2,0,2,6,6,163,159,6128,1014,2397,272,767,742,1630,859,1035,123,848,971,572,202,105,472,536,3159,2016
5613969.63467656,4600718.10115675,6627221.16819636,5300000,17,"P.J. Tucker","SF",6.5,245,"May 5, 1985","us",5,"University of Texas at Austin","http://www.basketball-reference.com/players/t/tuckepj01.html",5300000,"2015-16",30,"PHO","NBA","SF",82,80,2540,239,582,0.411,68,206,0.33,171,376,0.455,0.469,106,142,0.746,165,347,512,177,106,20,111,202,652,337,269,9406,986,2259,251,719,735,1540,438,586,583,1333,1916,552,387,85,382,742,2661,160,143,4923,500,1178,155,458,345,720,210,285,279,735,1014,299,213,43,207,381,1365,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
1180309.50030735,727343.9255907,1633275.075024,2255644,25,"Reggie Bullock","SF",6.58333333333333,205,"March 16, 1991","us",3,"University of North Carolina","http://www.basketball-reference.com/players/b/bullore01.html",2255644,"2015-16",24,"DET","NBA","SF",37,0,429,43,98,0.439,22,53,0.415,21,45,0.467,0.551,14,15,0.933,14,54,68,27,10,2,8,29,122,116,2,1162,110,289,59,172,51,117,27,33,26,146,172,47,29,7,29,74,306,73,2,767,67,168,37,99,30,69,20,24,15,103,118,35,20,6,16,48,191,"2015-16",24,"DET","NBA","SF",2,0,22,5,6,0.833,2,3,0.667,3,3,1,1,0,0,0,0,2,2,3,1,0,0,2,12,4,0,27,6,7,2,3,4,4,0,0,0,2,2,4,1,0,0,2,14,2016
5825419.79408612,4430474.1638094,7220365.42436283,2500000,24,"Richard Jefferson","SF",6.58333333333333,233,"June 21, 1980","us",15,"University of Arizona","http://www.basketball-reference.com/players/j/jefferi01.html",2500000,"2015-16",35,"CLE","NBA","SF",74,5,1326,143,312,0.458,66,173,0.382,77,139,0.554,0.564,58,87,0.667,15,113,128,59,33,14,43,129,410,1082,796,32516,4985,10732,978,2576,4007,8156,3478,4524,887,3613,4500,2319,759,336,1711,2473,14426,148,23,2570,287,636,132,328,155,308,136,201,40,271,311,120,65,25,95,244,842,"2015-16",35,"CLE","NBA","SF",21,2,381,44,84,0.524,11,28,0.393,33,56,0.589,0.589,15,20,0.75,16,58,74,14,10,1,13,34,114,126,75,3659,519,1094,59,178,460,916,359,488,106,477,583,234,85,41,217,293,1456,2016
7287967.83898543,6024997.83680861,8550937.84116224,1015696,33,"Robert Covington","SF",6.75,215,"December 14, 1990","us",3,"Tennessee State University","http://www.basketball-reference.com/players/c/covinro01.html",1015696,"2015-16",25,"PHI","NBA","SF",67,49,1903,274,712,0.385,170,482,0.353,104,230,0.452,0.504,140,177,0.791,65,354,419,97,105,40,143,232,858,144,98,3893,579,1482,341,939,238,543,318,394,132,608,740,202,204,71,272,424,1817,137,98,3859,573,1468,337,928,236,540,318,394,130,605,735,202,202,71,271,421,1801,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
2478420.52460214,1871556.98070366,3085284.06850062,1395600,24,"Rondae Hollis-Jefferson","SF",6.58333333333333,220,"January 3, 1995","us",1,"University of Arizona","http://www.basketball-reference.com/players/h/holliro01.html",1395600,"2015-16",21,"BRK","NBA","SF",29,17,615,63,138,0.457,4,14,0.286,59,124,0.476,0.471,37,52,0.712,39,115,154,43,39,16,26,61,167,29,17,615,63,138,4,14,59,124,37,52,39,115,154,43,39,16,26,61,167,29,17,615,63,138,4,14,59,124,37,52,39,115,154,43,39,16,26,61,167,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
9930059.88201021,9097561.70335793,10762558.0606625,13333333,8,"Rudy Gay","SF",6.66666666666667,230,"August 17, 1986","us",10,"University of Connecticut","http://www.basketball-reference.com/players/g/gayru01.html",13333333,"2015-16",29,"SAC","NBA","SF",70,70,2379,466,1007,0.463,74,215,0.344,392,792,0.495,0.5,198,254,0.78,103,353,456,120,100,51,139,184,1204,723,685,25802,5044,11156,750,2183,4294,8973,2460,3102,1082,3180,4262,1627,963,590,1742,1807,13298,138,137,4787,974,2123,153,435,821,1688,535,647,201,654,855,370,171,92,322,341,2636,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,279,48,114,4,19,44,95,33,40,10,36,46,10,9,2,21,15,133,2016
3123297.41308445,2395521.68977266,3851073.13639623,1720560,7,"Sam Dekker","SF",6.75,230,"May 6, 1994","us",1,"University of Wisconsin","http://www.basketball-reference.com/players/d/dekkesa01.html",1720560,"2015-16",21,"HOU","NBA","SF",3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,"0",0,"0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
